,cell_name,cell_type_cook,Gender_cook,indegree_cook,outdegree_cook,degree_cook,instrength_cook,outstrength_cook,strength_cook,BC_wei_cook,BC_wei_norm_cook,BC_bin_cook,BC_bin_norm_cook,eccentricity_cook,CC_wei_cook,CC_bin_cook,LE_wei_cook,LE_bin_cook,cell_class,cell_type_wit7,Gender_wit7,indegree_wit7,outdegree_wit7,degree_wit7,instrength_wit7,outstrength_wit7,strength_wit7,BC_wei_wit7,BC_wei_norm_wit7,BC_bin_wit7,BC_bin_norm_wit7,eccentricity_wit7,CC_wei_wit7,CC_bin_wit7,LE_wei_wit7,LE_bin_wit7,cell_class_wit8,cell_type_wit8,Gender_wit8,indegree_wit8,outdegree_wit8,degree_wit8,instrength_wit8,outstrength_wit8,strength_wit8,BC_wei_wit8,BC_wei_norm_wit8,BC_bin_wit8,BC_bin_norm_wit8,eccentricity_wit8,CC_wei_wit8,CC_bin_wit8,LE_wei_wit8,LE_bin_wit8
10,ASEL,sensory,GS,13,17,30,37,129,166,504.0,0.0064980273845439,339.430988883516,0.0043762536923173,inf,0.0172046839720083,0.26518691588785,0.0302145230344686,0.501947040498442,ASE,Sensory neuron,GS,9,12,21,18,60,78,225.0,0.007061703596761,293.707080838987,0.0092180993295771,2.45,0.0255176732687751,0.240291262135922,0.0460184044461723,0.460881877022654,ASE,Sensory neuron,GS,5,15,20,9,51,60,101.5,0.0031856129558722,115.837664822973,0.003635605574759,inf,0.0144711273267023,0.262032085561497,0.0247923071612879,0.477361853832442
11,ASER,sensory,GS,21,17,38,78,115,193,1634.83333333333,0.0210777614467566,444.836647835025,0.0057352395223824,inf,0.0151767130063665,0.276086956521739,0.0312716054649604,0.57719806763285,ASE,Sensory neuron,GS,14,18,32,31,68,99,815.5,0.0255947523695939,737.828349451357,0.0231570004849462,2.5,0.0233291387502725,0.280287474332649,0.0446965389049232,0.435948477751756,ASE,Sensory neuron,GS,11,11,22,28,71,99,133.0,0.0041742514594187,186.443963906038,0.0058516089355984,inf,0.017548392448185,0.251101321585903,0.0347994444474251,0.516336270190896
12,ADFL,sensory,GS,10,20,30,42,136,178,652.0,0.0084061782831799,236.681081526181,0.0030515082324615,inf,0.015347717206324,0.279205607476636,0.0282432143120797,0.577239096573209,ADF,Sensory neuron,GS,5,20,25,18,54,72,229.0,0.0071872449940367,208.053737732638,0.0065298392358495,2.78333333333333,0.0155521675938936,0.175675675675676,0.0307487206380102,0.380996621621622,ADF,Sensory neuron,GS,7,15,22,20,57,77,100.0,0.0031385349318937,169.187833763816,0.0053100192631917,inf,0.0162015959416704,0.277533039647577,0.0263317775702557,0.495961820851689
13,ADFR,sensory,GS,17,22,39,48,202,250,627.0,0.0080838554962481,543.149614365658,0.0070027798969296,inf,0.0175961562419333,0.312242090784044,0.0326709259777944,0.55121235324145,ADF,Sensory neuron,GS,7,11,18,22,59,81,196.5,0.0061672211411713,153.12868977116,0.0048059974192191,2.78333333333333,0.027513658102592,0.205298013245033,0.0430012133024883,0.363520971302428,ADF,Sensory neuron,GS,6,11,17,18,45,63,138.0,0.0043311782060134,92.2264650683493,0.0028945598226209,inf,0.0160456195634073,0.24812030075188,0.0257728443571058,0.43890977443609
14,AFDL,sensory,GS,10,7,17,28,36,64,349.0,0.0044996261055671,132.976140692182,0.0017144496105332,inf,0.0182299537432807,0.481060606060606,0.0274008075834092,0.527777777777778,AFD,Sensory neuron,GS,7,3,10,21,14,35,37.0,0.0011612579248007,21.0490868121673,0.0006606329424445,2.88333333333333,0.0307742375739342,0.337209302325581,0.0385543674145735,0.414728682170543,AFD,Sensory neuron,GS,6,6,12,19,15,34,74.0,0.0023225158496014,45.4865610295732,0.0014276116072303,inf,0.0143573293736186,0.285714285714286,0.0252898013315838,0.561111111111111
15,AFDR,sensory,GS,9,4,13,46,35,81,262.0,0.0033779428070446,32.8419536933512,0.0004234284017089,inf,0.0236280601409652,0.46,0.033058692905592,0.679333333333333,AFD,Sensory neuron,GS,6,2,8,16,15,31,89.0,0.0027932960893854,11.2823206823646,0.0003540995757442,2.82142857142857,0.0473744429242959,0.5,0.0654336686458586,0.717948717948718,AFD,Sensory neuron,GS,8,2,10,22,12,34,63.0,0.001977277007093,2.75179971988795,8.6366195464439e-05,inf,0.0214249052650846,0.375,0.0277480342356211,0.513257575757576
16,AWCL,sensory,GS,12,14,26,57,67,124,405.0,0.0052216291482942,187.512618362402,0.0024175835894175,inf,0.0196200041958782,0.34012539184953,0.0314225505912694,0.585841170323929,AWC,Sensory neuron,GS,11,9,20,60,42,102,2331.83333333333,0.0731854037202101,141.096253200093,0.0044283551942782,2.69444444444444,0.0477186794354902,0.345108695652174,0.0711421097700411,0.527038043478261,AWC,Sensory neuron,GS,9,15,24,34,60,94,277.5,0.0087094344360052,627.503402983163,0.0196944135014488,inf,0.0164238333404221,0.209259259259259,0.0295570965856981,0.428024691358025
17,AWCR,sensory,GS,14,17,31,62,111,173,1186.0,0.015290993012042,294.278621870577,0.0037941082214303,inf,0.0214182035058327,0.324175824175824,0.0374891066177218,0.586813186813187,AWC,Sensory neuron,GS,6,16,22,36,67,103,1399.0,0.0439081036971941,172.07595192293,0.0054006638604899,2.7,0.0322917900352062,0.234649122807018,0.0546699739539301,0.430691311612364,AWC,Sensory neuron,GS,12,11,23,71,68,139,2646.0,0.0830456342979097,170.522992922776,0.0053519236997921,inf,0.0301122662109852,0.315040650406504,0.0525432905897242,0.606368563685637
18,ASKL,sensory,GS,9,5,14,50,48,98,246.0,0.0031716562234083,31.3166188139164,0.0004037623941352,inf,0.0331477259419556,0.385057471264368,0.0489921541704885,0.626436781609195,ASK,Sensory neuron,GS,9,8,17,17,44,61,746.166666666667,0.0234187014834808,288.189005117631,0.009044912595494,2.48138528138528,0.0291516841464526,0.285714285714286,0.0418463535453352,0.464285714285714,ASK,Sensory neuron,GS,8,12,20,27,43,70,652.5,0.020478940430607,438.830571469571,0.0137728507774016,inf,0.0145724592685546,0.202702702702703,0.023060866754696,0.371126126126126
19,ASKR,sensory,GS,7,12,19,27,55,82,302.0,0.0038936592661354,132.248974964263,0.0017050743271739,inf,0.0143317208286537,0.30952380952381,0.0242802189291071,0.558730158730159,ASK,Sensory neuron,GS,7,11,18,25,41,66,743.333333333333,0.0233297763270772,115.282412623964,0.003618178790533,2.51020733652313,0.0252285273136599,0.263333333333333,0.0369205213375227,0.401388888888889,ASK,Sensory neuron,GS,7,12,19,19,60,79,145.0,0.004550875651246,150.321197613566,0.0047178832971428,inf,0.0165249396861903,0.306060606060606,0.0288952093289247,0.568636363636363
20,ASHL,sensory,GS,10,20,30,22,141,163,134.0,0.0017276501379541,294.160957220671,0.003792591181515,inf,0.0168698209768906,0.294871794871795,0.0310015138541011,0.569017094017094,ASH,Sensory neuron,GS,7,21,28,16,77,93,391.0,0.0122716715837047,169.535302102312,0.0053209246783727,2.66154401154401,0.0213789172342592,0.268716577540107,0.0360268061717936,0.404813664596273,ASH,Sensory neuron,GS,8,23,31,17,83,100,681.666666666667,0.0213943464524094,322.266538756904,0.0101144478926905,inf,0.0093545141316985,0.183695652173913,0.0178986157425154,0.390971790890269
21,ASHR,sensory,GS,18,21,39,40,142,182,1667.0,0.0214924834326088,569.192260310005,0.007338545425724,inf,0.0146245093614668,0.309426229508197,0.0288632056806685,0.565742147922999,ASH,Sensory neuron,GS,10,17,27,16,73,89,313.416666666667,0.0098366915657104,450.435163859962,0.0141370649632779,2.53449883449883,0.0159639973065939,0.197406340057637,0.031485567689428,0.424351585014409,ASH,Sensory neuron,GS,6,24,30,10,88,98,173.5,0.0054453581068357,357.351738635497,0.0112156091468049,inf,0.0069388200636349,0.129370629370629,0.0135441746916259,0.279778554778555
22,ADLL,sensory,GS,9,24,33,19,148,167,567.333333333333,0.007314578444771,484.319687306873,0.0062442908551465,inf,0.0123407723506753,0.212237093690249,0.0250449813393575,0.499888463989803,ADL,Sensory neuron,GS,8,19,27,11,64,75,191.5,0.0060102943945766,272.545545310696,0.0085539371448966,2.54090909090909,0.0164583777575951,0.184971098265896,0.0273526193683776,0.352769749518304,ADL,Sensory neuron,GS,10,21,31,18,98,116,1710.5,0.0536846400100433,659.020408177317,0.0206835857189542,inf,0.0113039748397228,0.186274509803922,0.0206336911255254,0.406517792302106
23,ADLR,sensory,GS,17,26,43,52,155,207,1171.0,0.0150975993398829,818.56235100821,0.0105536519301747,inf,0.0143255195782595,0.265432098765432,0.0289503811956999,0.499701277297074,ADL,Sensory neuron,GS,2,14,16,4,56,60,111.0,0.0034837737744021,36.6539885070842,0.0011503982332271,2.69166666666667,0.0211066658119069,0.15546218487395,0.0273168940269976,0.217787114845938,ADL,Sensory neuron,GS,6,16,22,13,72,85,405.5,0.0127267591488293,175.987439856973,0.0055234272756566,inf,0.0130652882633035,0.177631578947368,0.0200662789772024,0.30109649122807
24,BAGL,sensory,GS,10,19,29,43,78,121,534.0,0.006884814728862,328.643616044575,0.0042371730492325,inf,0.0122696192783462,0.22875,0.0248405261027682,0.529520833333333,BAG,Sensory neuron,GS,11,7,18,38,36,74,1213.0,0.0380704287238717,101.950312152706,0.0031997461600874,3.05,0.0258855994234644,0.228476821192053,0.0410326629139331,0.399944812362031,BAG,Sensory neuron,GS,14,6,20,47,49,96,593.0,0.0186115121461302,129.524705521184,0.0040651781282149,inf,0.0167296766595515,0.23936170212766,0.029084736986215,0.447517730496454
25,BAGR,sensory,GS,13,11,24,38,75,113,256.0,0.003300585338181,213.838017435667,0.0027569946292729,inf,0.0157448191282367,0.261992619926199,0.029492958965557,0.552152521525215,BAG,Sensory neuron,GS,14,13,27,42,57,99,3483.33333333333,0.109325633460967,417.194046427994,0.0130937808809238,2.87735597735598,0.0166045902085854,0.160919540229885,0.0332165613340948,0.351388888888889,BAG,Sensory neuron,GS,12,12,24,39,74,113,1377.33333333333,0.0432280877952838,235.595476056534,0.0073942463139957,inf,0.0174952898214241,0.254612546125461,0.0316333196479504,0.508948339483395
26,URXL,sensory,GS,18,25,43,73,93,166,399.0,0.0051442716794306,994.228991243466,0.0128185063722373,inf,0.0104159954230646,0.243834080717489,0.0225237793023902,0.464804526748971,URX,Sensory neuron,GS,15,18,33,38,71,109,614.5,0.0192862971564874,843.050212071198,0.0264594253992593,2.91068931068931,0.0159327165283647,0.188824662813102,0.0339204353585721,0.416726305165611,URX,Sensory neuron,GS,10,11,21,31,66,97,1176.33333333333,0.0369196325821773,238.16163108049,0.0074747859858292,inf,0.0125994652001994,0.174757281553398,0.0208264571938404,0.347370550161812
27,URXR,sensory,GS,22,26,48,76,131,207,1089.0,0.0140403805987468,1106.99855652053,0.0142724343946847,inf,0.0093450334061074,0.191756272401434,0.0229507216369083,0.505727299880526,URX,Sensory neuron,GS,10,15,25,32,89,121,1148.0,0.0360303810181407,249.992621374853,0.0078461057490067,2.86709956709957,0.0168441617516924,0.15993265993266,0.0356620972234584,0.371097883597884,URX,Sensory neuron,GS,9,12,21,25,75,100,1053.5,0.0330644655075011,417.465626838578,0.0131023045269782,inf,0.0107651725047815,0.163414634146341,0.0170071739741334,0.284512195121951
28,ALNL,sensory,GS,4,8,12,14,21,35,0.0,0.0,33.4558678594812,0.0004313435427075,inf,0.01256491532433,0.3125,0.0198120735971611,0.489583333333333,ALN,Sensory neuron,GS,3,6,9,5,19,24,0.0,0.0,60.8733182993034,0.0019105303590265,3.53651903651904,0.018788073845607,0.257142857142857,0.0245942599521303,0.335714285714286,ALN,Sensory neuron,GS,2,6,8,4,18,22,23.0,0.0007218630343355,54.3215576709565,0.0017049010630518,inf,0.0096682269451713,0.211538461538462,0.0113228611347314,0.25
29,ALNR,sensory,GS,9,7,16,23,25,48,0.0,0.0,181.44491880921,0.0023393532762075,inf,0.0106348333554979,0.21304347826087,0.0153781499009152,0.311304347826087,ALN,Sensory neuron,GS,3,9,12,5,23,28,0.0,0.0,73.649453758014,0.0023115138333442,3.40993173493173,0.0078815241386238,0.09375,0.010581362641962,0.129557291666667,ALN,Sensory neuron,GS,3,6,9,4,18,22,2.0,6.27706986378758e-05,60.4112426226538,0.0018960279525031,inf,0.0071551483965547,0.114285714285714,0.0091656321297414,0.152380952380952
30,PLNL,sensory,GS,4,3,7,27,25,52,332.0,0.0042804466104535,10.9548233557998,0.0001412395677754,inf,0.0361197495201462,0.421052631578947,0.0500059554530421,0.603070175438596,PLN,Sensory neuron,GS,2,6,8,3,13,16,0.0,0.0,45.188938089215,0.0014182706072818,3.68687978687979,0.0070235801122597,0.0740740740740741,0.0090996331006729,0.0925925925925926,PLN,Sensory neuron,GS,3,3,6,4,18,22,3.0,9.41560479568138e-05,83.2212428711546,0.0026119277782673,inf,0.0146510191723498,0.25,0.0165301669579993,0.285714285714286
31,PLNR,sensory,GS,3,6,9,16,32,48,750.0,0.0096696836079523,36.7888212000541,0.0004743150150854,inf,0.0171327397178458,0.287878787878788,0.0216344622193704,0.348484848484849,PLN,Sensory neuron,GS,3,4,7,4,15,19,20.5,0.0006433996610382,90.5654185615698,0.0028424272977706,3.36783216783217,0.0183618845829152,0.236842105263158,0.0259359503798024,0.348684210526316,PLN,Sensory neuron,GS,1,5,6,3,21,24,109.0,0.0034210030757642,65.1346740608223,0.002044274498174,inf,0.0169305781134413,0.214285714285714,0.0206335413286023,0.267857142857143
32,SDQL,sensory,GS,6,20,26,31,60,91,1069.0,0.0137825223692014,208.538809902752,0.0026886724156513,inf,0.0101889990568887,0.224299065420561,0.0209440654665974,0.491147455867082,SDQ,Sensory neuron,GS,11,11,22,12,15,27,169.666666666667,0.0053250476011131,292.272491982757,0.0091730742571953,3.57424242424242,0.0116442406424123,0.263157894736842,0.020721221202962,0.327349290780142,SDQ,Sensory neuron,GS,4,9,13,4,13,17,0.0,0.0,37.956176903123,0.0011912678709159,inf,0.0048971379936687,0.155844155844156,0.0060527744769173,0.20021645021645
33,SDQR,sensory,GS,3,13,16,27,102,129,1051.0,0.0135504499626106,183.606677100945,0.0023672246344981,inf,0.0160220703391404,0.19327731092437,0.0271094801808317,0.365546218487395,SDQ,Sensory neuron,GS,4,13,17,5,24,29,90.5,0.0028403741133638,266.595253170666,0.008367185147532,3.21709956709957,0.009641400726813,0.18796992481203,0.0139038639367929,0.270112781954887,SDQ,Sensory neuron,GS,2,9,11,2,24,26,3.0,9.41560479568138e-05,28.7984324322967,0.0009038488617254,inf,0.0052086012748594,0.145454545454545,0.0061452854890087,0.178787878787879
34,AQR,sensory,GS,9,19,28,32,84,116,617.0,0.0079549263814754,214.642364257925,0.0027673650016493,inf,0.0179675526688857,0.347708894878706,0.0324830764112797,0.637241689128482,AQR,Sensory neuron,GS,11,17,28,19,54,73,296.833333333333,0.0093162178561714,338.486334900753,0.0106235118605472,3.08257575757576,0.0149985430137473,0.18230563002681,0.0258411408836843,0.349495723222265,AQR,Sensory neuron,GS,9,19,28,18,74,92,1115.5,0.0350103571652753,368.273369939133,0.0115583883604021,inf,0.0110725357385436,0.17379679144385,0.0172066402107662,0.307499363381716
35,ALML,sensory,GS,12,16,28,20,58,78,199.5,0.0025721358397153,542.145866572517,0.0069898386654871,inf,0.0084016369833692,0.276280323450135,0.0178681952065333,0.425291088222123,ALM,Sensory neuron,GS,4,9,13,5,26,31,64.5833333333333,0.002026970476848,125.237149846124,0.0039306116956287,3.1,0.0105584417300488,0.190789473684211,0.0132483329817036,0.239583333333333,ALM,Sensory neuron,GS,4,9,13,6,32,38,204.0,0.0064026112610633,154.549826620213,0.0048506002956566,inf,0.0075636120289671,0.177631578947368,0.0121903072459966,0.323026315789474
36,ALMR,sensory,GS,4,8,12,8,32,40,15.0,0.000193393672159,38.7033611992203,0.0004989990098143,inf,0.005347076405153,0.207692307692308,0.0100559175036189,0.358974358974359,ALM,Sensory neuron,GS,7,9,16,12,26,38,622.083333333333,0.019524302722156,310.074768466092,0.0097318049232971,3.26709956709957,0.0088890910580079,0.123931623931624,0.0126918472544147,0.179202279202279,ALM,Sensory neuron,GS,5,9,14,9,30,39,717.0,0.0225032954616785,284.185189063372,0.0089192514300223,inf,0.0071302957648624,0.160919540229885,0.0084402192737305,0.191091954022989
37,AVM,sensory,GS,3,20,23,5,91,96,69.0,0.0008896108919316,117.545901795087,0.0015155089063599,inf,0.0112697968697468,0.215139442231076,0.020493810173314,0.438877822045153,AVM,Sensory neuron,GS,7,10,17,7,42,49,195.25,0.0061279894545226,198.515444437872,0.0062304765688868,3.26709956709957,0.0189809482736797,0.235074626865672,0.0272587127848114,0.372512437810945,AVM,Sensory neuron,GS,7,12,19,7,45,52,122.833333333333,0.0038551670746762,253.936550644694,0.0079698873468299,inf,0.0113080741673934,0.248484848484848,0.0192458210851401,0.445757575757576
38,FLPL,sensory,GS,7,16,23,25,241,266,407.0,0.0052474149712488,471.930977349698,0.006084564314351,inf,0.0335381045748611,0.258064516129032,0.0458883042920056,0.39801747311828,FLP,Sensory neuron,GS,2,17,19,2,49,51,10.0,0.0003138534931893,71.3544179637417,0.0022394833332415,3.31068931068931,0.015050810872425,0.201183431952663,0.0176272957489442,0.23767258382643,FLP,Sensory neuron,GS,5,16,21,5,39,44,16.5,0.0005178582637624,241.47005889387,0.0075786221484486,inf,0.0071206439959207,0.181159420289855,0.0095602468353794,0.262882447665056
39,FLPR,sensory,GS,5,17,22,11,170,181,134.0,0.0017276501379541,948.563460161954,0.0122297447224408,inf,0.0325680259822679,0.357456140350877,0.0442777873981128,0.528764619883041,FLP,Sensory neuron,GS,2,12,14,4,40,44,41.0,0.0012867993220764,14.6483709158632,0.0004597442381477,3.4004329004329,0.0210282175560683,0.241758241758242,0.0247465203271233,0.302106227106227,FLP,Sensory neuron,GS,4,10,14,5,27,32,2.0,6.27706986378758e-05,60.0187926182053,0.0018837107720232,inf,0.0112566958104393,0.280898876404494,0.0120435716422094,0.308988764044944
40,DVA,sensory,GS,30,44,74,146,158,304,4104.5,0.0529189551584539,3657.54830443561,0.0471564465129265,inf,0.0057527872677109,0.120401337792642,0.0197738390292029,0.419812956769478,DVA,Modulatory neuron,GS,15,28,43,26,68,94,966.333333333333,0.0303287092252003,1076.81154182997,0.0337961063909976,2.88376623376623,0.0103562893859745,0.142538975501114,0.02602465433101,0.37992894262382,DVA,Modulatory neuron,GS,9,32,41,21,59,80,300.166666666667,0.0094208356872345,756.665045771389,0.0237481967789652,inf,0.0057164650857333,0.123774509803922,0.0107356145927264,0.251158380018674
41,ADEL,sensory,GS,8,36,44,48,131,179,1060.0,0.013666486165906,676.212732586272,0.0087183509010375,inf,0.0078315082094151,0.17199148029819,0.0222928644870521,0.420133667502088,ADE,Modulatory neuron,GS,7,27,34,9,62,71,262.416666666667,0.0082360387504446,550.203613273304,0.0172683325991245,2.83535353535354,0.010796817926987,0.173561151079137,0.0262840728532589,0.270477642276423,ADE,Modulatory neuron,GS,6,25,31,9,57,66,410.5,0.012883685895424,459.327918789175,0.014416167183139,inf,0.0044785783884192,0.107142857142857,0.0117671030762453,0.302984428390273
42,ADER,sensory,GS,11,25,36,36,85,121,455.5,0.0058727211778963,651.888001895421,0.0084047343015319,inf,0.0091189727039244,0.202093397745572,0.0198413522058435,0.474559082892416,ADE,Modulatory neuron,GS,6,32,38,12,75,87,163.583333333333,0.0051341200594229,468.819165507372,0.0147140532768618,2.81068931068931,0.0095905945376521,0.136103151862464,0.0227936153741828,0.350225133033156,ADE,Modulatory neuron,GS,6,29,35,12,62,74,579.5,0.0181878099303245,797.947911638455,0.0250438739450899,inf,0.0043635082925385,0.102542372881356,0.0098521630216111,0.237683615819209
43,IL2DL,sensory,GS,3,14,17,4,87,91,0.0,0.0,104.205402687773,0.0013435110323067,inf,0.015722173416271,0.294776119402985,0.0224250714085701,0.362980769230769,IL2,Sensory neuron,GS,1,15,16,1,47,48,0.0,0.0,9.03725586344378,0.0002836374321588,3.07424242424242,0.0159695506609166,0.205882352941176,0.0242068367176223,0.334733893557423,IL2,Sensory neuron,GS,2,13,15,2,71,73,13.0,0.0004080095411461,51.9779244423495,0.0016313453154965,inf,0.0088456832951671,0.120192307692308,0.0121102287365002,0.174278846153846
44,IL2DR,sensory,GS,1,12,13,5,115,120,7.0,9.02503803408886e-05,13.9889413894001,0.0001803581829942,inf,0.0176457124082053,0.227272727272727,0.0232286273773809,0.321969696969697,IL2,Sensory neuron,GS,1,11,12,1,51,52,3.0,9.41560479568138e-05,76.1795799567826,0.0023909227279135,3.02424242424242,0.0143360481334584,0.136363636363636,0.0161402712872936,0.164141414141414,IL2,Sensory neuron,GS,0,11,11,0,51,51,0.0,0.0,0.0,0.0,2.90833333333333,0.0084195528793733,0.1,0.0084195528793733,0.1
45,IL2L,sensory,GS,9,12,21,15,102,117,95.0,0.0012248265903406,277.734437430616,0.0035808055159822,inf,0.0111273008176152,0.195121951219512,0.0204870485711828,0.373252032520325,IL2,Sensory neuron,GS,7,11,18,12,35,47,1128.0,0.035402674031762,270.972683319993,0.0085045723218879,2.94924242424242,0.0146381623232957,0.184563758389262,0.020866510517691,0.265771812080537,IL2,Sensory neuron,GS,7,14,21,14,36,50,727.5,0.0228328416295273,399.692822430542,0.0125444988522548,inf,0.0048939069500227,0.112745098039216,0.008365861269078,0.207720588235294
