cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
AWCR,sensory,GS,5,5,10,9,9,18,28,0.000361001521363554,77.2322652184417,0.000995748758650392,Inf,0.00265977631426345,0.35,0.00282219918404562,0.35
ASKL,sensory,GS,7,7,14,47,47,94,2545.5,0.0328189061653903,442.585218118515,0.00570621203835016,Inf,0.00150097439605335,0.119047619047619,0.000981797083815597,0.0952380952380952
ASKR,sensory,GS,12,12,24,61,61,122,1070,0.0137954152806787,1023.28963990889,0.0131931827429526,Inf,0.00348982239263454,0.287878787878788,0.00853496748110456,0.154545454545455
ASHL,sensory,GS,7,7,14,38,38,76,2115.5,0.0272749542301643,382.729998914945,0.00493450399570595,Inf,0.000650353474271763,0.0952380952380952,0.000841141856583609,0.119047619047619
ASHR,sensory,GS,11,11,22,35,35,70,1645,0.0212088393801088,2297.52604246462,0.0296217998822184,Inf,0.000457774779610375,0.0727272727272727,0.000391677634898103,0.0636363636363636
ADLL,sensory,GS,4,4,8,12,12,24,529.5,0.00682679662721436,431.360911961851,0.00556149805267851,Inf,0,0,0,0
ADLR,sensory,GS,3,3,6,8,8,16,8,0.000103143291818158,73.5486679410589,0.000948256465035183,Inf,0.000839947366596582,0.166666666666667,0,0
BAGL,sensory,GS,5,5,10,11,11,22,905,0.0116680848869292,513.809580776605,0.00662450144112587,Inf,0.00326631175803653,0.2,0.00326631175803653,0.2
BAGR,sensory,GS,3,3,6,7,7,14,22,0.000283644052499936,274.064816945878,0.00353349342391736,Inf,0.00361922348879321,0.333333333333333,0.00361922348879321,0.333333333333333
URXL,sensory,GS,2,2,4,4,4,8,0,0,0,0,Inf,0.00986484829732188,1,0.00986484829732188,1
URXR,sensory,GS,4,4,8,13,13,26,517,0.00666563523374849,109.168998694374,0.00140750623622875,Inf,0.0018096117443966,0.166666666666667,0.0018096117443966,0.166666666666667
ALNL,sensory,GS,3,3,6,6,6,12,0,0,6.02803240147158,7.77188881342871e-05,Inf,0.00410272219030268,0.666666666666667,0.00506422190384096,0.833333333333333
ALNR,sensory,GS,4,4,8,20,20,40,0,0,213.870185695104,0.00275740937179423,Inf,0,0,0,0
PLNL,sensory,GS,3,3,6,4,4,8,0,0,5.76779027009835,7.43636093718361e-05,Inf,0.00167989473319316,0.333333333333333,0.00167989473319316,0.333333333333333
PLNR,sensory,GS,3,3,6,9,9,18,0,0,19.2167932055232,0.00024776041367581,Inf,0,0,0,0
SDQL,sensory,GS,4,4,8,5,5,10,0,0,49.8701534633773,0.000642971473961183,Inf,0.00217328069992992,0.5,0.00320657017209374,0.722222222222222
SDQR,sensory,GS,10,10,20,19,19,38,214,0.00275908305613574,998.194446406441,0.0128696326346206,Inf,0.00148554667525645,0.155555555555556,0.00213195508132427,0.244444444444444
AQR,sensory,GS,6,6,12,117,117,234,4488,0.0578633867099868,256.581576334577,0.00330808355038005,Inf,0.0182610500789264,0.5,0.0200875895829386,0.566666666666667
PQR,sensory,GS,10,10,20,62,62,124,10524,0.135685000386787,74.0259983572434,0.000954410643836458,Inf,0.00753759851110198,0.5,0.0116081157943534,0.733333333333333
ALML,sensory,GS,5,5,10,16,16,32,640,0.00825146334545267,351.080887573991,0.00452645480485277,Inf,0.00247865589308801,0.2,0.00247865589308801,0.2
ALMR,sensory,GS,4,4,8,23,23,46,122,0.00157293520022692,75.2849446218235,0.000970642126580329,Inf,0.00384599885415309,0.166666666666667,0.00384599885415309,0.166666666666667
AVM,sensory,GS,4,4,8,35,35,70,866,0.0111652613393156,45.9887879919077,0.000592929372526594,Inf,0.00676567828074502,0.333333333333333,0.00908302937733598,0.416666666666667
PVM,sensory,GS,9,9,18,27,27,54,0,0,562.455192035774,0.00725168500084802,Inf,0.00628706808005492,0.513888888888889,0.00858847712940309,0.535714285714286
PLML,sensory,GS,10,10,20,65,65,130,544,0.00701374384363477,481.983701458388,0.00621417319638983,Inf,0.00616397198649391,0.355555555555556,0.00938406153860329,0.551851851851852
PLMR,sensory,GS,8,8,16,51,51,102,544,0.00701374384363477,408.135382664672,0.00526205335943725,Inf,0.00639819409636285,0.321428571428571,0.0118055374322434,0.523809523809524
FLPL,sensory,GS,7,7,14,16,16,32,58,0.000747788865681648,755.836705354171,0.00974493573340259,Inf,0.00161205791811346,0.142857142857143,0.00170729601335155,0.166666666666667
FLPR,sensory,GS,8,8,16,49,49,98,806,0.0103916866506795,330.773586144242,0.00426463456517679,Inf,0.00204753424742202,0.107142857142857,0.00233566223554786,0.125
DVA,sensory,GS,23,23,46,88,88,176,15912,0.205152007426317,2605.19664649372,0.0335885697441236,Inf,0.00241354687494174,0.150197628458498,0.00571686311982596,0.394461697722567
PVDL,sensory,GS,9,9,18,263,263,526,0,0,302.182072135773,0.00389600670606448,Inf,0.00808573795443308,0.194444444444444,0.0118257452415029,0.349537037037037
PVDR,sensory,GS,8,8,16,265,265,530,1032,0.0133054846445424,612.286842404022,0.0078941600578121,Inf,0.00971377512748997,0.178571428571429,0.0135137931228041,0.324404761904762
ADEL,sensory,GS,7,7,14,9,9,18,198,0.00255279647249942,817.342082495662,0.0105379191162639,Inf,0.000683314486089181,0.0952380952380952,0.000683314486089181,0.0952380952380952
ADER,sensory,GS,7,7,14,18,18,36,1592,0.0205255150718135,908.674553847713,0.0117154605844062,Inf,0.000397600200374895,0.0714285714285714,0.0003023621051368,0.0476190476190476
PDEL,sensory,GS,10,10,20,59,59,118,1732,0.0223305226786313,1151.96997568774,0.0148522469210147,Inf,0.00774079936071244,0.344444444444444,0.0096387409869536,0.477777777777778
PDER,sensory,GS,13,13,26,74,74,148,1878,0.0242128877543127,657.672908245987,0.00847931858701409,Inf,0.00663380079152141,0.352564102564103,0.0110068041500519,0.637820512820513
PHAL,sensory,GS,6,6,12,20,20,40,206,0.00265593976431758,163.79247602548,0.00211176189403935,Inf,0.00218985982391141,0.2,0.00218985982391141,0.2
PHAR,sensory,GS,8,8,16,36,36,72,544,0.00701374384363477,315.112175171985,0.00406271337990234,Inf,0.00281581709822513,0.196428571428571,0.00360742696952188,0.267857142857143
PHBL,sensory,GS,8,8,16,29,29,58,100,0.00128929114772698,443.399675839958,0.0057167127696547,Inf,0.00362619640042115,0.321428571428571,0.00600278462226388,0.511904761904762
PHBR,sensory,GS,6,6,12,32,32,64,314,0.00404837420386272,52.9281245525054,0.000682397624513362,Inf,0.00566020936631167,0.366666666666667,0.0076539651343046,0.477777777777778
PHCL,sensory,GS,5,5,10,7,7,14,272,0.00350687192181738,127.897030379001,0.00164896509088215,Inf,0.00123081665709081,0.2,0.00123081665709081,0.2
PHCR,sensory,GS,9,9,18,22,22,44,810,0.0104432582965885,228.292318224432,0.00294335264980831,Inf,0.00385392086396799,0.333333333333333,0.00525943984000126,0.518518518518519
IL2DL,sensory,GS,1,1,2,1,1,2,0,0,0,0,Inf,0,0,0,0
IL2DR,sensory,GS,2,2,4,2,2,4,14,0.000180500760681777,55.0473748473748,0.000709720930963292,Inf,0,0,0,0
IL2L,sensory,GS,9,9,18,20,20,40,1452,0.0187205074649957,768.710880593807,0.00991092133511006,Inf,0.000626779353140763,0.0833333333333333,0.00071496830047233,0.0972222222222222
IL2R,sensory,GS,3,3,6,9,9,18,146,0.00188236507568139,32.9202298961373,0.000424437609862269,Inf,0.00361922348879321,0.333333333333333,0.00361922348879321,0.333333333333333
IL2VL,sensory,GS,1,1,2,3,3,6,0,0,0,0,Inf,0,0,0,0
IL2VR,sensory,GS,2,2,4,2,2,4,8,0.000103143291818158,89.2763800026914,0.0011510324643858,Inf,0,0,0,0
CEPDL,sensory,GS,1,1,2,2,2,4,0,0,0,0,Inf,0,0,0,0
CEPDR,sensory,GS,1,1,2,8,8,16,0,0,0,0,Inf,0,0,0,0
CEPVL,sensory,GS,3,3,6,8,8,16,306,0.00394523091204456,81.7563689655656,0.00105407762777604,Inf,0,0,0,0
CEPVR,sensory,GS,3,3,6,3,3,6,108,0.00139243443954514,555.872292719365,0.00716681226269778,Inf,0,0,0,0
URYDL,sensory,GS,2,2,4,6,6,12,0,0,117.493072145397,0.00151482777836308,Inf,0,0,0,0
URYDR,sensory,GS,3,3,6,9,9,18,528,0.00680745725999845,772.300505470486,0.00995720205088169,Inf,0,0,0,0
URYVL,sensory,GS,2,2,4,4,4,8,0,0,110.593570572837,0.00142587311535078,Inf,0,0,0,0
URYVR,sensory,GS,1,1,2,2,2,4,0,0,0,0,Inf,0,0,0,0
OLLL,sensory,GS,3,3,6,16,16,32,132,0.00170186431499961,88.8004048256525,0.00114489575856286,Inf,0,0,0,0
OLLR,sensory,GS,2,2,4,16,16,32,606,0.0078131043552255,17.0467976467976,0.000219782853031093,Inf,0,0,0,0
OLQDL,sensory,GS,5,5,10,14,14,28,1518,0.0195714396224956,752.02470335553,0.00969578792908293,Inf,0.00226618998709778,0.15,0.00142275732179603,0.1
OLQDR,sensory,GS,6,6,12,27,27,54,1612,0.0207833733013589,862.191823850026,0.0111161628613242,Inf,0.00157865383822757,0.1,0.000911987171560905,0.0666666666666667
OLQVL,sensory,GS,5,5,10,15,15,30,972,0.0125319099559062,336.545336719473,0.00433904923441212,Inf,0.001373657091064,0.15,0.000915771394042666,0.1
OLQVR,sensory,GS,7,7,14,22,22,44,1044.5,0.0134666460380083,959.654413005975,0.0123727393956573,Inf,0.00133014775861846,0.0714285714285714,0.000792412884972154,0.0476190476190476
IL1DL,sensory,GS,3,3,6,6,6,12,0,0,105.824024870322,0.00136437978482145,Inf,0.00305257131347555,0.333333333333333,0.00305257131347555,0.333333333333333
IL1DR,sensory,GS,4,4,8,16,16,32,2056,0.0265078259972667,781.940771610481,0.010081493148842,Inf,0.00152628565673778,0.166666666666667,0.00152628565673778,0.166666666666667
IL1L,sensory,GS,5,5,10,14,14,28,334,0.00430623243340811,155.013856854646,0.00199857993417713,Inf,0.00031748021039364,0.05,0,0
IL1R,sensory,GS,2,2,4,16,16,32,1112,0.014336917562724,208.875794408043,0.00269301712704731,Inf,0,0,0,0
IL1VL,sensory,GS,4,4,8,23,23,46,624,0.00804517676181635,979.101287725757,0.0126234662299291,Inf,0,0,0,0
IL1VR,sensory,GS,4,4,8,24,24,48,1084,0.0139759160413605,656.033983694105,0.00845818807784875,Inf,0,0,0,0
AINL,interneuron,GS,4,4,8,5,5,10,14,0.000180500760681777,252.987488489323,0.00326174529394965,Inf,0,0,0,0
AINR,interneuron,GS,7,7,14,15,15,30,1270,0.0163739975761326,736.560733144976,0.00949641233007112,Inf,0,0,0,0
AIML,interneuron,GS,2,2,4,3,3,6,0,0,34.6095313507213,0.000446217623974643,Inf,0,0,0,0
AIMR,interneuron,GS,4,4,8,6,6,12,316,0.00407416002681726,536.825746267347,0.00692124682534421,Inf,0.0017471609294726,0.166666666666667,0.0017471609294726,0.166666666666667
RIH,interneuron,GS,5,5,10,6,6,12,0,0,353.954460515259,0.00456350352640802,Inf,0,0,0,0
URBL,interneuron,GS,5,5,10,19,19,38,1402,0.0180758618911323,280.439515800562,0.00361568185194505,Inf,0.0012,0.1,0.0012,0.1
URBR,interneuron,GS,5,5,10,19,19,38,501,0.00645934865011217,244.390948581413,0.00315091086590616,Inf,0,0,0,0
RIR,interneuron,GS,2,2,4,9,9,18,338,0.00435780407931719,0,0,Inf,0.0108576704663796,1,0.0108576704663796,1
AIYL,interneuron,GS,4,4,8,12,12,24,508,0.00654959903045306,231.006388407065,0.00297834491641609,Inf,0,0,0,0
AIYR,interneuron,GS,4,4,8,9,9,18,24,0.000309429875454475,409.381478781047,0.00527811916635784,Inf,0,0,0,0
AIAL,interneuron,GS,9,9,18,21,21,42,1388,0.0178953611304505,921.584527667249,0.0118819077340353,Inf,0.00129619236183912,0.125,0.00132255504322041,0.148148148148148
AIAR,interneuron,GS,9,9,18,25,25,50,1582,0.0203965859570408,587.545326080514,0.00757516987803968,Inf,0.00426849652294837,0.444444444444444,0.00689969464944608,0.383928571428571
AUAL,interneuron,GS,5,5,10,12,12,24,115,0.00148268481988603,378.522101177295,0.00488025194266903,Inf,0,0,0,0
AUAR,interneuron,GS,5,5,10,10,10,20,52,0.000670431396818029,165.203418980445,0.00212995305665719,Inf,0,0,0,0
AIZL,interneuron,GS,8,8,16,32,32,64,1112,0.014336917562724,812.444871800827,0.0104747798122899,Inf,0.000477143553278111,0.0714285714285714,0.000477143553278111,0.0714285714285714
AIZR,interneuron,GS,5,5,10,32,32,64,1184.5,0.0152716536448261,410.088067006337,0.00528722914579739,Inf,0,0,0,0
RIS,interneuron,GS,11,11,22,37,37,74,1692,0.0218148062195405,616.23673658131,0.00794508569378445,Inf,0.00143972753185995,0.163636363636364,0.00295894447588281,0.33969696969697
ALA,interneuron,GS,8,8,16,512,512,1024,680,0.00876717980454346,592.234667185937,0.00763562913779862,Inf,0.00912922949760868,0.178571428571429,0.00873145875261163,0.142857142857143
PVQL,interneuron,GS,10,10,20,78,78,156,5586,0.0720198035120291,614.931418092271,0.00792825633805563,Inf,0.00287534266768729,0.166666666666667,0.00529884538239904,0.3
PVQR,interneuron,GS,13,13,26,99,99,198,3172,0.0408963152058998,1217.61136971641,0.015698555603471,Inf,0.00203322881595967,0.115384615384615,0.00430040551540931,0.206196581196581
ADAL,interneuron,GS,6,6,12,20,20,40,2130,0.0274619014465847,470.160565906535,0.00606173855633603,Inf,0.000574515917341836,0.0666666666666667,0.000574515917341836,0.0666666666666667
ADAR,interneuron,GS,5,5,10,15,15,30,803.5,0.0103594543719863,232.259432201769,0.00299450029913835,Inf,0,0,0,0
RIFL,interneuron,GS,4,4,8,4,4,8,0,0,97.2193506084869,0.00125344048127288,Inf,0,0,0,0
RIFR,interneuron,GS,4,4,8,7,7,14,528,0.00680745725999845,252.003352986015,0.00324905692202386,Inf,0,0,0,0
BDUL,interneuron,GS,2,2,4,24,24,48,0,0,0.557142857142857,7.18319353733603e-06,Inf,0,0,0,0
BDUR,interneuron,GS,4,4,8,28,28,56,0,0,48.5394473916235,0.000625814798375796,Inf,0.00461032113313381,0.333333333333333,0.00461032113313381,0.333333333333333
PVR,interneuron,GS,21,21,42,156,156,312,14886,0.191923880250638,1480.57539647736,0.0190889275222063,Inf,0.0033940823124482,0.15,0.00721576859388816,0.322301587301587
AVFL,interneuron,GS,12,12,24,57,57,114,28,0.000361001521363554,365.396476419248,0.00471102442457967,Inf,0.00471562660099388,0.272727272727273,0.00732622064831492,0.449494949494949
AVFR,interneuron,GS,9,9,18,58,58,116,498,0.00642066991568036,646.85674402366,0.00833986673917202,Inf,0.00652887212222427,0.305555555555556,0.00816973019026324,0.421296296296296
AVHL,interneuron,GS,17,17,34,83,83,166,2694,0.0347335035197648,918.732244356763,0.0118451334978051,Inf,0.00317959544681903,0.139705882352941,0.00586081711927542,0.317647058823529
AVHR,interneuron,GS,20,20,40,105,105,210,828,0.0106753307031794,835.655968265305,0.0107740384242968,Inf,0.00471364032447733,0.242105263157895,0.0104469686199938,0.536842105263158
PVPL,interneuron,GS,28,28,56,190,190,380,13778,0.177638534333823,2809.62851414558,0.0362242917168921,Inf,0.00455731079414216,0.255291005291005,0.0120417317402285,0.512108262108262
PVPR,interneuron,GS,21,21,42,214,214,428,8432,0.108713029576339,2210.4883188739,0.0284996302167802,Inf,0.00578771870335657,0.20952380952381,0.012216450390946,0.458888888888889
LUAL,interneuron,GS,7,7,14,26,26,52,0,0,45.0166273133189,0.000580395390955866,Inf,0.00635199997097876,0.476190476190476,0.00925852282050027,0.702380952380952
LUAR,interneuron,GS,10,10,20,38,38,76,32,0.000412573167272634,182.270621691435,0.0023499989903746,Inf,0.00508948878183154,0.422222222222222,0.00884777118076871,0.703703703703704
PVNL,interneuron,GS,13,13,26,31,31,62,0,0,722.849672792596,0.00931963684268838,Inf,0.00338285903410859,0.33974358974359,0.00588784396348601,0.567307692307692
PVNR,interneuron,GS,17,17,34,43,43,86,216,0.00278486887909028,1172.4583346968,0.015116401520033,Inf,0.00226131149688575,0.213235294117647,0.00503471400327685,0.472794117647059
AVG,interneuron,GS,13,13,26,37,37,74,1056,0.0136149145199969,408.996151359454,0.00527315117402147,Inf,0.00349850503472466,0.262820512820513,0.00576336652499957,0.455128205128205
DVB,interneuron,GS,11,11,22,60,60,120,16,0.000206286583636317,62.1498720826201,0.000801292799084863,Inf,0.0137420221034266,0.654545454545455,0.0174606048964833,0.77037037037037
RIBL,interneuron,GS,14,14,28,53,53,106,10036,0.12939325958588,1880.99345184182,0.0242514820639208,Inf,0.00404495111447874,0.263736263736264,0.00824707676462776,0.199786324786325
RIBR,interneuron,GS,14,14,28,59,59,118,4472.5,0.0576635465820892,1502.43705243771,0.0193707879172495,Inf,0.00480340076461072,0.285714285714286,0.00952819851234617,0.207264957264957
RIGL,interneuron,GS,15,15,30,114,114,228,2860,0.0368737268249916,2939.06747657379,0.0378931368011885,Inf,0.00144345369750049,0.0952380952380952,0.00210714314613953,0.164444444444444
RIGR,interneuron,GS,14,14,28,116,116,232,4983.5,0.064251824346974,2474.77511089813,0.0319070564309602,Inf,0.00174497225731838,0.104395604395604,0.00257969085695141,0.17032967032967
RMGL,interneuron,GS,10,10,20,28,28,56,2403.5,0.030988112735618,1490.71793999184,0.0192196944378928,Inf,0.000380740681525565,0.0444444444444444,0.000380740681525565,0.0444444444444444
RMGR,interneuron,GS,11,11,22,24,24,48,1397,0.0180113973337459,1700.47186408456,0.0219240332132303,Inf,0.000375381726136326,0.0454545454545455,0.000329566415231058,0.0363636363636364
AIBL,interneuron,GS,14,14,28,26,26,52,2399.5,0.0309365410897089,2958.39888862122,0.0381423749854468,Inf,0.000432277258605721,0.0769230769230769,0.000552861596001454,0.102564102564103
AIBR,interneuron,GS,13,13,26,35,35,70,2640,0.0340372862999923,1727.37329469796,0.0222708709767407,Inf,0.00132455800469226,0.102564102564103,0.00161811536416972,0.123931623931624
RICL,interneuron,GS,3,3,6,13,13,26,1270,0.0163739975761326,129.830798678321,0.00167389699438283,Inf,0,0,0,0
RICR,interneuron,GS,5,5,10,9,9,18,0,0,414.080431151187,0.00533870234330196,Inf,0,0,0,0
SAADL,interneuron,GS,4,4,8,6,6,12,0,0,61.9868963022363,0.000799191566775436,Inf,0.000961499713538273,0.166666666666667,0.000961499713538273,0.166666666666667
SAADR,interneuron,GS,3,3,6,4,4,8,0,0,34.4106837606838,0.000443653899598821,Inf,0,0,0,0
SAAVL,interneuron,GS,5,5,10,31,31,62,1392,0.0179469327763596,114.400431540049,0.00147495463680731,Inf,0.00360563170023132,0.2,0.00360563170023132,0.2
SAAVR,interneuron,GS,10,10,20,36,36,72,1424,0.0183595059436322,985.583864420833,0.0127070455174033,Inf,0.000325998655557343,0.0444444444444444,0.000325998655557343,0.0444444444444444
AVKL,interneuron,GS,22,22,44,79,79,158,6202,0.0799618369820273,3203.52676050046,0.0413027869381973,Inf,0.00225537739735142,0.12987012987013,0.0049330509858607,0.326551226551226
AVKR,interneuron,GS,14,14,28,64,64,128,6212,0.0800907660968,2281.38995915714,0.0294137587885451,Inf,0.00326333364250869,0.159340659340659,0.00518199596325208,0.310439560439561
DVC,interneuron,GS,19,19,38,146,146,292,7110,0.0916686006033883,1539.7426789595,0.0198517660575991,Inf,0.00656045000217496,0.260233918128655,0.00996809356881639,0.474658869395712
AVJL,interneuron,GS,17,17,34,92,92,184,2738,0.0353007916247647,747.081648298171,0.00963205755780113,Inf,0.00489572627455931,0.279411764705882,0.00796144328698501,0.469362745098039
AVJR,interneuron,GS,16,16,32,43,43,86,280,0.00361001521363554,518.168094812639,0.00668069537676489,Inf,0.00387153263163962,0.325,0.00664589349649985,0.58125
PVT,interneuron,GS,30,30,60,126,126,252,6320,0.0814832005363451,5883.41492746005,0.0758543478437902,Inf,0.0033528380872707,0.170114942528736,0.00694518564865087,0.423754789272031
AVDL,interneuron,GS,15,15,30,52,52,104,2136,0.0275392589154483,1246.40986768396,0.0160698520884448,Inf,0.00264958100528351,0.2,0.00486013806297475,0.381269841269841
AVDR,interneuron,GS,16,16,32,56,56,112,834.5,0.0107591346277816,1727.44156038282,0.0222717511201725,Inf,0.00376602122854412,0.208333333333333,0.00587431443954975,0.368055555555555
AVL,interneuron,GS,14,14,28,101,101,202,780,0.0100564709522704,355.113577589227,0.00457844792023449,Inf,0.0103502897985468,0.417582417582418,0.0148293700327211,0.684065934065934
PVWL,interneuron,GS,7,7,14,24,24,48,0,0,18.1070378917931,0.000233452436654458,Inf,0.00833461249156069,0.476190476190476,0.0113333951070373,0.73015873015873
PVWR,interneuron,GS,12,12,24,39,39,78,0,0,325.417659649162,0.00419558107899696,Inf,0.00577051611501852,0.409090909090909,0.00952818617774152,0.694444444444444
RIAL,interneuron,GS,4,4,8,8,8,16,24,0.000309429875454475,302.620334828035,0.0039016571881596,Inf,0.000480749856769136,0.0833333333333333,0,0
RIAR,interneuron,GS,7,7,14,7,7,14,0,0,167.909896823855,0.00216484743590747,Inf,0.000577076309004878,0.0952380952380952,0.000721014231418931,0.119047619047619
RIML,interneuron,GS,9,9,18,41,41,82,2692,0.0347077176968103,662.817115891479,0.00854564240080812,Inf,0.00212320813762543,0.111111111111111,0.0032999148797126,0.178240740740741
RIMR,interneuron,GS,9,9,18,39,39,78,2284,0.0294474098140842,1273.48337312824,0.0164189083975174,Inf,0.00349651014916483,0.222222222222222,0.00589987235735417,0.427777777777778
AVEL,interneuron,GS,14,14,28,39,39,78,788,0.0101596142440886,2681.66058434794,0.0345744125260816,Inf,0.00189995921003649,0.131868131868132,0.004062154312137,0.302197802197802
AVER,interneuron,GS,16,16,32,52,52,104,2304,0.0297052680436296,2515.73693525654,0.0324351736063606,Inf,0.00160368525042204,0.116666666666667,0.00340513395468471,0.265277777777778
RMFL,interneuron,GS,5,5,10,7,7,14,0,0,236.157637208854,0.00304475951121495,Inf,0.00173069948436889,0.1,0.00173069948436889,0.1
RMFR,interneuron,GS,0,0,0,0,0,0,0,0,0,0,Inf,0,0,0,0
RID,interneuron,GS,9,9,18,25,25,50,78,0.00100564709522704,269.552614569923,0.00347531799811664,Inf,0.00507006000270647,0.375,0.00755847179317473,0.214285714285714
AVBL,interneuron,GS,26,26,52,132,132,264,15723,0.202715247157113,4407.22954568282,0.0568220203924965,Inf,0.0026395315835734,0.130769230769231,0.0080167259637161,0.483589743589744
AVBR,interneuron,GS,27,27,54,129,129,258,3919,0.0505273200794203,3339.66028769028,0.0430579444533442,Inf,0.00278802920891419,0.141025641025641,0.00844557801534045,0.490265906932574
AVAL,interneuron,GS,44,44,88,227,227,454,11788,0.151981640494056,6676.00267894662,0.0860731115616749,Inf,0.00195081432853797,0.096723044397463,0.00759753260825826,0.435905567300916
AVAR,interneuron,GS,50,50,100,250,250,500,18258,0.235398777751992,12454.9072319259,0.160580016398828,Inf,0.00156288177075654,0.076734693877551,0.00622815239806683,0.369226433430515
PVCL,interneuron,GS,24,24,48,164,164,328,2288,0.0294989814599933,1031.82878747173,0.0133032772165717,Inf,0.00453003583199901,0.202898550724638,0.00945282311525474,0.515096618357488
PVCR,interneuron,GS,27,27,54,215,216,431,15854,0.204404218560635,2504.73852448228,0.0322933720698574,Inf,0.00484224072751352,0.190883190883191,0.010092820588343,0.47340930674264
RIPL,interneuron,GS,6,6,12,12,12,24,54,0.000696217219772569,327.563951542941,0.00422325303038783,Inf,0.00406777880082544,0.433333333333333,0.00532497514842967,0.1
RIPR,interneuron,GS,2,2,4,6,6,12,0,0,0,0,Inf,0.0151190525987385,1.5,0.010079368399159,1
URADL,motorneuron,GS,1,1,2,1,1,2,0,0,0,0,Inf,0,0,0,0
URADR,motorneuron,GS,2,2,4,2,2,4,2,2.57858229545396e-05,139.461514139455,0.00179806495628601,Inf,0,0,0,0
URAVL,motorneuron,GS,5,5,10,9,9,18,548,0.00706531548954385,1350.26176445049,0.0174088054002023,Inf,0.00031748021039364,0.05,0,0
URAVR,motorneuron,GS,1,1,2,4,4,8,0,0,0,0,Inf,0,0,0,0
RMEL,motorneuron,GS,2,2,4,6,6,12,172,0.00221758077409041,23.9445953323235,0.000308715547978695,Inf,0,0,0,0
RMER,motorneuron,GS,5,5,10,6,6,12,0,0,290.262638767052,0.00374233050678234,Inf,0.00126992084157456,0.2,0.00152190505155353,0.25
RMED,motorneuron,GS,6,6,12,18,18,36,2060,0.0265593976431758,1415.55610422649,0.0182506395429011,Inf,0.0010079368399159,0.1,0.000671957893277266,0.0666666666666667
RMEV,motorneuron,GS,11,11,22,23,23,46,3790,0.0488641344988525,2558.736685945,0.0329895655855315,Inf,0.000570639221421016,0.0818181818181818,0.000628296045168682,0.096969696969697
RMDDL,motorneuron,GS,8,8,16,15,15,30,132,0.00170186431499961,1113.36272213131,0.0143544870185312,Inf,0.00109915618813869,0.178571428571429,0.00196205032670747,0.321428571428571
RMDDR,motorneuron,GS,10,10,20,15,15,30,46,0.000593073927954411,833.565472635375,0.0107470858491965,Inf,0.000161521830473968,0.0222222222222222,0.000161521830473968,0.0222222222222222
