cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
IL2L,sensory,GS,4,4,8,36,36,72,1476,0.011613634217732,1256.28726818329,0.00988486504408847,Inf,0.00591924560509254,0.25,0.00494457302568825,0.166666666666667
IL2R,sensory,GS,4,4,8,6,6,12,52,0.00040915242501495,1377.15550797296,0.0108358945328814,Inf,0,0,0,0
IL2VL,sensory,GS,2,2,4,2,2,4,0,0,59.8063492063492,0.000470575246328244,Inf,0.0031748021039364,0.5,0,0
IL2VR,sensory,GS,0,0,0,0,0,0,0,0,0,0,Inf,0,0,0,0
CEPDL,sensory,GS,4,4,8,8,8,16,1284,0.010102917571523,767.220601856171,0.00603673403405541,Inf,0.00121141372855476,0.166666666666667,0.00121141372855476,0.166666666666667
CEPDR,sensory,GS,5,5,10,21,21,42,54,0.000424889056746294,3517.49449115687,0.0276767577121838,Inf,0.000992916592733345,0.15,0.000576899828122964,0.1
CEPVL,sensory,GS,6,6,12,48,48,96,1880,0.0147924338274636,1642.3576549604,0.012922588793633,Inf,0.00840620617126402,0.366666666666667,0.0151737123119342,0
CEPVR,sensory,GS,4,4,8,44,44,88,7048,0.055455890221257,1447.02460047985,0.0113856466219735,Inf,0,0,0,0
URYDR,sensory,GS,2,2,4,14,14,28,0,0,216.971914064986,0.00170720355384278,Inf,0,0,0,0
URYVL,sensory,GS,0,0,0,0,0,0,0,0,0,0,Inf,0,0,0,0
URYVR,sensory,GS,1,1,2,2,2,4,0,0,0,0,Inf,0,0,0,0
OLLL,sensory,GS,5,5,10,58,58,116,3096,0.0243603059201209,1348.61188491534,0.0106113042907133,Inf,0.00421491297211852,0.1,0.00421491297211853,0.1
OLLR,sensory,GS,4,4,8,53,53,106,3260,0.0256507097220911,1150.95755612032,0.00905609759953671,Inf,0,0,0,0
OLQDL,sensory,GS,4,4,8,18,18,36,2262,0.0177981304881503,638.41896731654,0.00502328208948274,Inf,0.00425500286590661,0.166666666666667,0.00425500286590661,0.166666666666667
OLQDR,sensory,GS,3,3,6,13,13,26,868,0.00682969817140339,994.727061892201,0.00782682672309981,Inf,0,0,0,0
OLQVL,sensory,GS,3,3,6,24,24,48,172,0.0013533503288956,290.448070673212,0.00228533716263189,Inf,0.0140497099070618,0.333333333333333,0.0140497099070618,0.333333333333333
OLQVR,sensory,GS,5,5,10,24,24,48,7600,0.059799200579108,2498.76899928467,0.0196611037617212,Inf,0.00170868200746248,0.15,0.00104829655768356,0.1
IL1DL,sensory,GS,0,0,0,0,0,0,0,0,0,0,Inf,0,0,0,0
IL1DR,sensory,GS,2,2,4,9,9,18,0,0,318.171245418913,0.00250347185833029,Inf,0,0,0,0
IL1L,sensory,GS,3,3,6,19,19,38,278,0.00218739181065685,201.325524485124,0.00158409281847106,Inf,0.00988914605137651,0.333333333333333,0.00988914605137651,0.333333333333333
IL1R,sensory,GS,2,2,4,23,23,46,640,0.00503572215403015,26.6666666666667,0.000209821756417923,Inf,0,0,0,0
IL1VL,sensory,GS,4,4,8,35,35,70,1988,0.0156422119409562,620.470161660085,0.00488205521716619,Inf,0,0,0,0
IL1VR,sensory,GS,5,5,10,45,45,90,1308,0.0102917571522991,825.508819067477,0.00649536413832088,Inf,0,0,0,0
AINL,interneuron,GS,0,0,0,0,0,0,0,0,0,0,Inf,0,0,0,0
AINR,interneuron,GS,1,1,2,1,1,2,0,0,0,0,Inf,0,0,0,0
AIML,interneuron,GS,2,2,4,10,10,20,1280,0.0100714443080603,1280,0.0100714443080603,Inf,0,0,0,0
AIMR,interneuron,GS,3,3,6,4,4,8,642,0.0050514587857615,642,0.0050514587857615,Inf,0.00133333333333333,0.333333333333333,0.00133333333333333,0.333333333333333
RIH,interneuron,GS,6,6,12,50,50,100,6226,0.0489881345796746,2510.17942947906,0.0197508846306539,Inf,0.00117018439404388,0.0333333333333333,0,0
URBL,interneuron,GS,2,2,4,19,19,38,0,0,0,0,Inf,0.0296674381541295,1,0.0296674381541295,1
URBR,interneuron,GS,0,0,0,0,0,0,0,0,0,0,Inf,0,0,0,0
RIR,interneuron,GS,3,3,6,26,26,52,642,0.0050514587857615,1631.74984903492,0.0128391232259695,Inf,0,0,0,0
AIYL,interneuron,GS,1,1,2,4,4,8,0,0,0,0,Inf,Inf,Inf,0,0
AIYR,interneuron,GS,1,1,2,1,1,2,0,0,0,0,Inf,0,0,0,0
AIAL,interneuron,GS,3,3,6,25,25,50,796,0.006263179429075,156.550978084281,0.00123179254464703,Inf,0,0,0,0
AIAR,interneuron,GS,3,3,6,16,16,32,1024,0.00805715544644824,1012.43009904244,0.00796611981117963,Inf,0,0,0,0
AUAL,interneuron,GS,0,0,0,0,0,0,0,0,0,0,Inf,0,0,0,0
AUAR,interneuron,GS,1,1,2,3,3,6,0,0,0,0,Inf,0,0,0,0
AIZL,interneuron,GS,4,4,8,27,27,54,2186,0.0172001384823592,1503.43156307434,0.0118294744206901,Inf,0.00152628565673778,0.166666666666667,0.00152628565673778,0.166666666666667
AIZR,interneuron,GS,1,1,2,13,13,26,0,0,0,0,Inf,0,0,0,0
RIS,interneuron,GS,4,4,8,11,11,22,0,0,344.354200902199,0.00270948762236961,Inf,0.000763142828368888,0.0833333333333333,0,0
ALA,interneuron,GS,4,4,8,505,505,1010,1208,0.00950492556573191,1594.38748701776,0.0125451443601309,Inf,0.0381571414184444,0.166666666666667,0.0381571414184444,0.166666666666667
PVQL,interneuron,GS,8,8,16,99,99,198,40,0.000314732634626884,959.058428669985,0.00754617465041061,Inf,0.0118655270219668,0.339285714285714,0.014761366704542,0.428571428571429
PVQR,interneuron,GS,20,20,40,181,181,362,4567,0.0359345985585245,1799.29674252381,0.0141574351062522,Inf,0.00388707262904293,0.173684210526316,0.00839893367134943,0.403070175438596
ADAL,interneuron,GS,2,2,4,3,3,6,0,0,736.255365201052,0.00579308977119765,Inf,0,0,0,0
RIFL,interneuron,GS,1,1,2,1,1,2,0,0,0,0,Inf,0,0,0,0
RIFR,interneuron,GS,0,0,0,0,0,0,0,0,0,0,Inf,0,0,0,0
BDUL,interneuron,GS,1,1,2,23,23,46,0,0,0,0,Inf,0,0,0,0
BDUR,interneuron,GS,1,1,2,23,23,46,0,0,0,0,Inf,0,0,0,0
PVR,interneuron,GS,8,8,16,38,38,76,1594,0.0125420954898813,1159.58368520386,0.00912397070786408,Inf,0.00215257754513936,0.196428571428571,0.00411370679821964,0.339285714285714
AVFL,interneuron,GS,15,15,30,42,42,84,384,0.00302143329241809,2159.6388098455,0.0169927203116286,Inf,0.00275298787575451,0.233333333333333,0.00543777846123288,0.495238095238095
AVFR,interneuron,GS,6,6,12,7,7,14,0,0,34.4940679469146,0.00027141022209828,Inf,0.00224373448942637,0.333333333333333,0.00324201266434179,0.477777777777778
AVHL,interneuron,GS,8,8,16,13,13,26,0,0,56.9195071481573,0.000447860661160083,Inf,0.0044754342247181,0.410714285714286,0.0061464462184925,0.55952380952381
AVHR,interneuron,GS,10,10,20,47,47,94,4,3.14732634626884e-05,351.309592066367,0.00276421483701859,Inf,0.00439364395315447,0.277777777777778,0.00746587016456311,0.528148148148148
PVPL,interneuron,GS,24,24,48,184,184,368,3188,0.0250841909797627,4844.23802809119,0.0381159949335221,Inf,0.00475393977685903,0.240942028985507,0.010278690875753,0.534359903381642
PVPR,interneuron,GS,17,17,34,176,176,352,10964,0.086268215151229,715.214102095382,0.00562753046686953,Inf,0.00788360983290373,0.275735294117647,0.0139581708471352,0.503676470588235
LUAL,interneuron,GS,4,4,8,10,10,20,2,1.57366317313442e-05,109.053369021998,0.000858066353680785,Inf,0.0010582673679788,0.166666666666667,0.0010582673679788,0.166666666666667
LUAR,interneuron,GS,3,3,6,5,5,10,0,0,3.24563492063492,2.55376807402112e-05,Inf,0.00360289416026971,0.666666666666667,0.00467497915953206,0.833333333333333
PVNL,interneuron,GS,22,22,44,79,79,158,1736,0.0136593963428068,3113.54461705814,0.0244983525088765,Inf,0.00322992795718972,0.201298701298701,0.00657036602831946,0.478282828282828
PVNR,interneuron,GS,19,19,38,68,68,136,1419,0.0111651402133887,2789.03839860682,0.0219450350817268,Inf,0.0033481331194906,0.195906432748538,0.00592397575014019,0.381091617933723
AVG,interneuron,GS,34,34,68,188,188,376,5797,0.0456126270733012,3980.79534586483,0.031322155177862,Inf,0.00486479192807542,0.249554367201426,0.0119675457721717,0.544507575757576
DVB,interneuron,GS,12,12,24,52,52,104,90,0.00070814842791049,158.289153008078,0.00124546905397726,Inf,0.00626328083542368,0.462121212121212,0.0100133441417393,0.621212121212121
RIBL,interneuron,GS,9,9,18,37,37,74,9705,0.0763620054763478,3688.62431446033,0.0290232612159721,Inf,0.0016050371204186,0.0833333333333333,0.000930411962097222,0.0555555555555556
RIBR,interneuron,GS,11,11,22,57,57,114,12788,0.100620023290215,9246.19719753548,0.0727520001065015,Inf,0.0025932524822019,0.209090909090909,0.0101521397604551,0
RIGL,interneuron,GS,7,7,14,73,73,146,5868,0.0461712774997639,3749.84968585567,0.0295050017771038,Inf,0.00200710141529454,0.0476190476190476,0.00200710141529454,0.0476190476190476
RIGR,interneuron,GS,7,7,14,88,88,176,6606,0.05197809460863,1574.29412837239,0.0123870434675069,Inf,0.000499188836992171,0.0476190476190476,0.000499188836992171,0.0476190476190476
RMGL,interneuron,GS,6,6,12,26,26,52,2960,0.0232902149623894,2623.20418272344,0.0206401990898203,Inf,0.00362301428182351,0.366666666666667,0.00810189133400531,0
RMGR,interneuron,GS,5,5,10,16,16,32,3592,0.0282629905894942,2951.80415396988,0.023225727457038,Inf,0,0,0,0
AIBL,interneuron,GS,2,2,4,5,5,10,0,0,86.8295044352348,0.000683201967356205,Inf,0,0,0,0
AIBR,interneuron,GS,6,6,12,13,13,26,0,0,1525.84624480753,0.0120058402165953,Inf,0.00061051426269511,0.0666666666666667,0.00061051426269511,0.0666666666666667
RICL,interneuron,GS,4,4,8,14,14,28,642,0.0050514587857615,797.938970194545,0.00627843585901981,Inf,0.0017471609294726,0.166666666666667,0.0017471609294726,0.166666666666667
RICR,interneuron,GS,2,2,4,11,11,22,0,0,0,0,Inf,0.0190488126236184,1,0.0190488126236184,1
SAADL,interneuron,GS,0,0,0,0,0,0,0,0,0,0,Inf,0,0,0,0
SAADR,interneuron,GS,0,0,0,0,0,0,0,0,0,0,Inf,0,0,0,0
SAAVL,interneuron,GS,1,1,2,6,6,12,0,0,0,0,Inf,0,0,0,0
SAAVR,interneuron,GS,3,3,6,22,22,44,1230,0.0096780285147767,178.534349041218,0.00140476465112846,Inf,0,0,0,0
AVKL,interneuron,GS,19,19,38,63,63,126,4062,0.0319610990463601,5388.92114218368,0.0424017337218998,Inf,0.00130816208126255,0.114035087719298,0.00261135214732707,0.242690058479532
AVKR,interneuron,GS,19,19,38,99,99,198,3654,0.0287508261731659,4209.79367264811,0.0331239863457032,Inf,0.00199375597819751,0.114035087719298,0.00370203641115145,0.234697855750487
DVC,interneuron,GS,23,23,46,73,73,146,14,0.00011015642211941,2525.72841930743,0.0198732289940156,Inf,0.00309055384500207,0.245059288537549,0.00611487535494584,0.506916996047431
AVJL,interneuron,GS,14,14,28,70,70,140,84,0.000660938532716457,335.823007457767,0.00264236149763767,Inf,0.00605035470080485,0.313186813186813,0.00873133779691792,0.5503663003663
AVJR,interneuron,GS,15,15,30,75,75,150,2,1.57366317313442e-05,309.920253770431,0.00243855044983501,Inf,0.00677462496618025,0.323809523809524,0.010705743280202,0.626984126984127
PVT,interneuron,GS,9,9,18,60,60,120,578,0.00454788657035848,1395.55256979835,0.0109806484263238,Inf,0.00993577997450685,0.458333333333333,0.0111806271379117,0.513888888888889
AVDL,interneuron,GS,10,10,20,68,68,136,0,0,384.527587068454,0.00302558451411933,Inf,0.0158510219621191,0.488888888888889,0.0208523781387567,0.72962962962963
AVDR,interneuron,GS,8,8,16,79,79,158,1890,0.0148711169861203,471.214454924651,0.00370766417181767,Inf,0.0164755310820477,0.517857142857143,0.0226158934947124,0.738095238095238
AVL,interneuron,GS,14,14,28,65,65,130,982,0.00772668618009001,3145.82005972805,0.0247523058865078,Inf,0.00376303582763509,0.274725274725275,0.00690413311564357,0.523809523809524
PVWL,interneuron,GS,4,4,8,11,11,22,184,0.00144777011928367,39.4416151720196,0.000310339086425736,Inf,0.0010582673679788,0.166666666666667,0.0010582673679788,0.166666666666667
PVWR,interneuron,GS,4,4,8,7,7,14,0,0,51.5114073446426,0.00040530802367295,Inf,0.00189821473457538,0.333333333333333,0.00231818841787367,0.416666666666667
RIAL,interneuron,GS,2,2,4,2,2,4,12,9.44197903880653e-05,89.8492260354025,0.000706962090732717,Inf,0,0,0,0
RIAR,interneuron,GS,4,4,8,4,4,8,1306,0.0102760205205678,1989.73792909185,0.015655886516003,Inf,0,0,0,0
RIML,interneuron,GS,7,7,14,41,41,82,7642,0.0601296698454663,3712.99260219663,0.0292149986009869,Inf,0.000436081616210793,0.0476190476190476,0.000436081616210793,0.0476190476190476
RIMR,interneuron,GS,4,4,8,55,55,110,3923,0.0308674031410317,1406.04115851623,0.0110631759553413,Inf,0,0,0,0
AVEL,interneuron,GS,6,6,12,26,26,52,2770,0.0217952349479117,4012.7236869997,0.031573377450978,Inf,0,0,0,0
AVER,interneuron,GS,6,6,12,49,49,98,2947,0.0231879268561357,1980.44920608234,0.0155827999093754,Inf,0,0,0,0
RMFL,interneuron,GS,0,0,0,0,0,0,0,0,0,0,Inf,0,0,0,0
RMFR,interneuron,GS,2,2,4,3,3,6,0,0,662.926351632587,0.00521611393032281,Inf,0,0,0,0
RID,interneuron,GS,3,3,6,19,19,38,1832,0.0144147546659113,1896.17171309426,0.0149196779741782,Inf,0.00597520632874289,0.166666666666667,0,0
AVBL,interneuron,GS,27,27,54,230,230,460,20520,0.161457841563592,4365.33928237049,0.0343478683345174,Inf,0.00789485870348145,0.247863247863248,0.0170446485495423,0.432051282051282
AVBR,interneuron,GS,33,33,66,217,217,434,21559,0.169633021748025,12091.4185832672,0.0951391006772043,Inf,0.00510807788810578,0.215909090909091,0.0134961141234701,0.442557123655914
AVAL,interneuron,GS,48,48,96,742,742,1484,28934,0.227661851257357,13045.3573936964,0.102644992554184,Inf,0.00590259407547596,0.119237588652482,0.0169618295573385,0.438682033096927
AVAR,interneuron,GS,44,44,88,594,594,1188,33901,0.26674377616215,12599.3228167834,0.0991354516160217,Inf,0.00644844539675522,0.12262156448203,0.0162149416248387,0.387420718816068
PVCL,interneuron,GS,16,16,32,86,86,172,2362,0.0185849620747175,478.99360174395,0.00376887295615735,Inf,0.00803666362202965,0.3125,0.01297197763272,0.620833333333333
PVCR,interneuron,GS,28,28,56,202,202,404,6298,0.049554653322003,3071.3144539406,0.0241660722464089,Inf,0.00579312250951782,0.211640211640212,0.0105692873904432,0.525447215923407
RIPL,interneuron,GS,0,0,0,0,0,0,0,0,0,0,Inf,0,0,0,0
RIPR,interneuron,GS,1,1,2,1,1,2,0,0,0,0,Inf,0,0,0,0
URADL,motorneuron,GS,0,0,0,0,0,0,0,0,0,0,Inf,0,0,0,0
URADR,motorneuron,GS,1,1,2,2,2,4,0,0,0,0,Inf,0,0,0,0
URAVL,motorneuron,GS,2,2,4,26,26,52,0,0,63.1308383137331,0.000496733376717127,Inf,0.0271441761659491,0.5,0,0
URAVR,motorneuron,GS,1,1,2,22,22,44,0,0,0,0,Inf,0,0,0,0
RMEL,motorneuron,GS,2,2,4,3,3,6,0,0,38.902380952381,0.00030609622126004,Inf,0,0,0,0
RMER,motorneuron,GS,3,3,6,5,5,10,2,1.57366317313442e-05,1013.03031815698,0.00797084252476143,Inf,0.000666666666666667,0.166666666666667,0,0
RMED,motorneuron,GS,4,4,8,10,10,20,1250,0.00983539483209014,1370.24873022631,0.0107815498239567,Inf,0,0,0,0
RMEV,motorneuron,GS,4,4,8,16,16,32,498,0.00391842130110471,174.877419649004,0.00137599077557206,Inf,0,0,0,0
RMDDL,motorneuron,GS,2,2,4,12,12,24,2300,0.0180971264910459,919.042469692178,0.00723131644550544,Inf,0.00865349742184445,0.5,0,0
RMDDR,motorneuron,GS,3,3,6,31,31,62,166,0.00130614043370157,165.882637500995,0.00130521698848862,Inf,0.00851000573181321,0.333333333333333,0.00851000573181321,0.333333333333333
RMDL,motorneuron,GS,0,0,0,0,0,0,0,0,0,0,Inf,0,0,0,0
RMDR,motorneuron,GS,5,5,10,49,49,98,5168,0.0406634563937935,1004.31100874507,0.00790223624417803,Inf,0.00255300171954396,0.1,0.00255300171954396,0.1
RMDVL,motorneuron,GS,2,2,4,10,10,20,0,0,24.710989010989,0.000194433866891614,Inf,0.00288449914061482,0.5,0,0
RMDVR,motorneuron,GS,3,3,6,16,16,32,2434,0.0191514808170459,413.551318373015,0.00325395239962401,Inf,0,0,0,0
RIVL,motorneuron,GS,4,3,7,32,31,63,0,0,251.895489082871,0.00198199327324199,Inf,0.0168309609082329,0.5,0.01551400221926,0.416666666666667
RIVR,motorneuron,GS,5,6,11,49,50,99,1560,0.0122745727504485,1592.77140780441,0.0125324285384164,Inf,0.00551493926526668,0.14,0.00569918548780174,0.15
RMHL,motorneuron,GS,6,6,12,30,30,60,3340,0.0262801749913449,5153.37684546572,0.0405483967949652,Inf,0.00108830477581671,0.0666666666666667,0,0
RMHR,motorneuron,GS,3,3,6,20,20,40,4142,0.0325905643156139,448.192928376771,0.00352652352922899,Inf,0,0,0,0
SABD,motorneuron,GS,0,0,0,0,0,0,0,0,0,0,Inf,0,0,0,0
SABVL,motorneuron,GS,0,0,0,0,0,0,0,0,0,0,Inf,0,0,0,0
SABVR,motorneuron,GS,0,0,0,0,0,0,0,0,0,0,Inf,0,0,0,0
SMDDL,motorneuron,GS,3,3,6,10,10,20,0,0,79.4670515034591,0.00062527186214285,Inf,0,0,0,0
SMDDR,motorneuron,GS,3,3,6,9,9,18,0,0,80.9185400399289,0.000636692632423197,Inf,0.00138672254870127,0.166666666666667,0,0
SMDVL,motorneuron,GS,6,6,12,49,49,98,20,0.000157366317313442,1278.53047043274,0.0100598815852511,Inf,0.00753504500220452,0.4,0.0130813837031924,0
SMDVR,motorneuron,GS,5,5,10,56,56,112,4181,0.0328974286343751,2228.99908149448,0.0175384688374915,Inf,0.00314488967305068,0.05,0,0
SMBDL,motorneuron,GS,2,2,4,5,5,10,0,0,21.480219603338,0.000169013152703066,Inf,0,0,0,0
SMBDR,motorneuron,GS,4,4,8,7,7,14,84,0.000660938532716457,556.751870862567,0.00438069957875057,Inf,0,0,0,0
SMBVL,motorneuron,GS,3,3,6,20,20,40,52,0.00040915242501495,487.964294487928,0.00383945720020087,Inf,0,0,0,0
SMBVR,motorneuron,GS,3,3,6,13,13,26,642,0.0050514587857615,764.733714040313,0.00601716641519775,Inf,0,0,0,0
SIBDL,motorneuron,GS,4,4,8,40,40,80,4552,0.0358165738205395,147.374531653469,0.00115958936560499,Inf,0.00974252440598675,0.25,0.00474252440598675,0.166666666666667
SIBDR,motorneuron,GS,2,2,4,20,20,40,1444,0.0113618481100305,130.461810672987,0.00102651473478258,Inf,0.00989217488649741,0.5,0,0
SIBVL,motorneuron,GS,5,5,10,35,35,70,4018,0.0316148931482705,742.72627447527,0.00584400492930531,Inf,0.001,0.05,0,0
SIBVR,motorneuron,GS,8,8,16,32,32,64,1548,0.0121801529600604,2392.73639959987,0.0188268057753428,Inf,0.000366423417145007,0.0178571428571429,0,0
SIADL,motorneuron,GS,1,1,2,1,1,2,0,0,0,0,Inf,0,0,0,0
SIADR,motorneuron,GS,2,2,4,2,2,4,0,0,171.147861479816,0.00134664543385749,Inf,0,0,0,0
SIAVL,motorneuron,GS,3,3,6,3,3,6,0,0,351.515318932983,0.00276583356098718,Inf,0,0,0,0
SIAVR,motorneuron,GS,2,2,4,2,2,4,642,0.0050514587857615,642,0.0050514587857615,Inf,0,0,0,0
DA01,motorneuron,GS,3,3,6,12,12,24,0,0,0,0,Inf,0.0238541936033155,1,0.0238541936033155,1
DA02,motorneuron,GS,5,5,10,22,22,44,0,0,191.342922895892,0.00150554655600582,Inf,0.0124366341392438,0.5,0.0134094652231932,0.55
