neurons,cell_type,cell_sex,module_zscore,participation_coefficient,region
AQR,sensory,GS,1.06316607512092,0.579639117843618,2
PQR,sensory,GS,-0.00924182080986021,0.314098750743605,2
ALML,sensory,GS,-0.682853408007416,0.464937910883857,2
ALMR,sensory,GS,-0.659423439757066,0.248595041322314,2
AVM,sensory,GS,-0.23768401125077,0.231796422272613,2
PVM,sensory,GS,-0.583276042943429,0.41101108033241,2
PLML,sensory,GS,0.0317606236282519,0,1
PLMR,sensory,GS,-0.120534169999022,0.0166654897253019,1
FLPL,sensory,GS,0.307062750569862,0.317521839846175,2
FLPR,sensory,GS,-0.102961693811259,0.484226767581994,2
DVA,interneuron,GS,0.184055417255525,0.763665807389781,3
PVDL,sensory,GS,-0.577350269189626,0.457238014308818,2
PVDR,sensory,GS,-0.577350269189626,0.466830831506156,2
ADEL,sensory,GS,-0.338405250136532,0.412551020408163,2
ADER,sensory,GS,-0.750109822528165,0.532001131115091,2
PDEL,sensory,GS,-0.0678167414357346,0.2040625,2
PDER,sensory,GS,-0.167394106499721,0.510138504155125,2
PHAL,sensory,GS,-0.513531307445637,0.4671875,2
PHAR,sensory,GS,-0.421386655217721,0.53125,2
PHBL,sensory,GS,0.154767956942588,0.140442068265637,2
PHBR,sensory,GS,0.020045639503077,0.149013878743608,2
PHCL,sensory,GS,-0.876150646072802,0.484877126654064,2
PHCR,sensory,GS,-0.589133535006017,0.507900028727377,2
IL2DL,sensory,GS,-0.688792120257071,0.0444214876033058,1
IL2DR,sensory,GS,-0.399722952407626,0,1
IL2L,sensory,GS,-0.145692471570236,0.0162590701424349,1
IL2R,sensory,GS,-0.478559998184747,0,1
IL2VL,sensory,GS,-0.504839013443788,0.018689925240299,1
IL2VR,sensory,GS,-0.0318167387810605,0.0260560941828255,1
CEPDL,sensory,GS,0.309810459586465,0.066009128922085,2
CEPDR,sensory,GS,0.125857352773182,0.0870759625390218,2
CEPVL,sensory,GS,0.187175055044276,0.0535747795083505,2
CEPVR,sensory,GS,-0.128173128064209,0.119808,2
URYDL,sensory,GS,-0.706311463763098,0.0817298155127951,2
URYDR,sensory,GS,-0.828946868305286,0.180122991469946,2
URYVL,sensory,GS,-0.303366563124478,0.141069788797062,2
URYVR,sensory,GS,-0.242048860853384,0.19734693877551,2
OLLL,sensory,GS,0.67771667321303,0,1
OLLR,sensory,GS,0.67771667321303,0,1
OLQDL,sensory,GS,-0.347164921889545,0,1
OLQDR,sensory,GS,-0.347164921889545,0,1
OLQVL,sensory,GS,-0.23328918910037,0.184444444444444,2
OLQVR,sensory,GS,0.187175055044276,0,1
IL1DL,sensory,GS,-0.741350150775151,0,1
IL1DR,sensory,GS,0.0995783375141415,0.0860319779238699,2
IL1L,sensory,GS,-0.285847219618451,0,1
IL1R,sensory,GS,-0.215769845594343,0,1
IL1VL,sensory,GS,-0.0668554257931144,0.0222194167403106,1
IL1VR,sensory,GS,0.0820589940081146,0,1
AINL,interneuron,GS,-1.20385589442398,0.54,2
AINR,interneuron,GS,-1.02165964687158,0.512543252595156,2
AIML,interneuron,GS,-1.01970068884232,0.627991675338189,3
AIMR,interneuron,GS,-0.965537393083006,0.650848765432099,3
RIH,interneuron,GS,1.44856778747822,0.272356185121107,2
URBL,interneuron,GS,-0.697551792010084,0.309708885840573,2
URBR,interneuron,GS,-0.399722952407626,0.252592592592593,2
RIR,interneuron,GS,-0.759716869197615,0.592793367346939,2
AIYL,interneuron,GS,0.99517391340414,0.502511587274624,2
AIYR,interneuron,GS,0.973508595100414,0.497473102580805,2
AIAL,interneuron,GS,1.97011323707178,0.180059123891427,2
AIAR,interneuron,GS,2.02427653283109,0,1
AUAL,interneuron,GS,-0.531118028702828,0.401921380256838,2
AUAR,interneuron,GS,-0.487319669937761,0.237777777777778,2
AIZL,interneuron,GS,2.5442441721205,0.49484693877551,6
AIZR,interneuron,GS,2.15426844265345,0.470715789912637,2
RIS,interneuron,GS,0.108338009267155,0.52656579513114,2
ALA,interneuron,GS,1.15470053837925,0.0958628295885914,2
PVQL,interneuron,GS,0.529369569874044,0.335966676242459,2
PVQR,interneuron,GS,0.746022752911298,0.368233165435963,2
ADAL,interneuron,GS,-0.770549528349477,0.633552471390309,3
ADAR,interneuron,GS,-0.770549528349477,0.607780612244898,2
RIFL,interneuron,GS,-0.83514820163469,0.492222222222222,2
RIFR,interneuron,GS,-0.90054143817183,0.660987654320988,3
BDUL,interneuron,GS,-0.618420995318954,0.557710064635272,2
BDUR,interneuron,GS,-0.454411217566506,0.395691609977324,2
PVR,interneuron,GS,0.869381988578256,0.53687546972519,2
AVFL,interneuron,GS,0.121242963457784,0.457592727862998,2
AVFR,interneuron,GS,0.0802897846898214,0.542479338842975,2
AVHL,interneuron,GS,-0.134714403841982,0.671872268515821,3
AVHR,interneuron,GS,0.520536456445419,0.538485154159905,2
PVPL,interneuron,GS,2.1893784912399,0.493024986049972,2
PVPR,interneuron,GS,2.76272299399137,0.437883472057075,6
LUAL,interneuron,GS,-0.155679122374546,0.0168055156564205,1
LUAR,interneuron,GS,-0.00338432874727277,0.0874074937357963,2
PVNL,interneuron,GS,-0.26111397950112,0.350833333333333,2
PVNR,interneuron,GS,-0.378263820752869,0.650741471254292,3
AVG,interneuron,GS,-0.298527118913833,0.61207756232687,2
DVB,motor,GS,0.438630098909494,0.048630558021993,1
RIBL,interneuron,GS,1.1157002608637,0.35917695473251,2
RIBR,interneuron,GS,1.06314223034562,0.277361111111111,2
RIGL,interneuron,GS,1.25585500891192,0.432479338842975,2
RIGR,interneuron,GS,1.05438255859261,0.49446757882213,2
RMGL,interneuron,GS,-0.268327876112424,0.474432634300488,2
RMGR,interneuron,GS,-0.469800326431734,0.504292403746098,2
AIBL,interneuron,GS,2.21926439756462,0.621926334047546,2
AIBR,interneuron,GS,2.04594185113482,0.645746579417014,3
RICL,interneuron,GS,-0.46104065467872,0.697004105162023,3
RICR,interneuron,GS,-0.43476163941968,0.682270233196159,3
SAADL,interneuron,GS,-0.759716869197615,0.666493236212279,3
SAADR,interneuron,GS,-0.640557618527125,0.678903514068349,3
SAAVL,interneuron,GS,-0.391406458034284,0.69796875,3
SAAVR,interneuron,GS,-0.673055595982713,0.66105922049978,3
AVKL,interneuron,GS,-0.329242002989805,0.737964789246841,3
AVKR,interneuron,GS,-0.298527118913833,0.68696389857668,3
DVC,interneuron,GS,1.60579569379643,0.598670949861426,2
AVJL,interneuron,GS,0.0610480839411891,0.42048,2
AVJR,interneuron,GS,-0.184966582687483,0.26350357808058,2
PVT,interneuron,GS,0.919829949433055,0.524164643311365,2
AVDL,interneuron,GS,0.986531829830005,0.444340889778241,2
AVDR,interneuron,GS,1.03924925839329,0.388940050762561,2
AVL,interneuron,GS,1.0938809591969,0.469893742621015,2
PVWL,interneuron,GS,-0.723855852445528,0.231111111111111,2
PVWR,interneuron,GS,-0.671138423882241,0.384548611111111,2
RIAL,interneuron,GS,4.16406603091239,0.0761726259131104,5
RIAR,interneuron,GS,4.69840600784621,0.0345129734880224,5
RIML,interneuron,GS,1.19016177813767,0.637520557600439,3
RIMR,interneuron,GS,1.27682305135257,0.678765190972222,3
AVEL,interneuron,GS,0.309810459586465,0.681621438518574,3
AVER,interneuron,GS,0.686476344966044,0.700657414170928,3
RMFL,motor,GS,-0.902586505741281,0.606505102040816,2
RMFR,motor,GS,-1.04592263142915,0.42603550295858,2
RID,interneuron,GS,-0.729713344508116,0.744801512287335,3
AVBL,interneuron,GS,0.840094528265319,0.645881110051792,3
AVBR,interneuron,GS,0.400782623571261,0.637403326465407,3
AVAL,interneuron,GS,2.74963694066882,0.637984908066745,6
AVAR,interneuron,GS,3.18894884536288,0.672240301738811,6
PVCL,interneuron,GS,2.15803024234749,0.498726900968327,2
PVCR,interneuron,GS,2.6207721152919,0.415174301200978,6
RIPL,interneuron,GS,0.160896039785236,0.250865051903114,2
RIPR,interneuron,GS,0.458724879387694,0.265,2
URADL,motor,GS,-1.00414030336556,0,1
URADR,motor,GS,-1.10925636440172,0,1
URAVL,motor,GS,-0.583676059220909,0.0587695133149678,2
URAVR,motor,GS,-0.846466211811313,0.161625708884688,2
RMEL,motor,GS,-0.697551792010084,0,1
RMER,motor,GS,-0.522358356949815,0,1
RMED,motor,GS,-0.63623408973899,0.142011834319527,2
RMEV,motor,GS,-0.504839013443788,0.0587695133149678,2
RMDDL,motor,GS,1.83399334461081,0,1
RMDDR,motor,GS,1.50988548974931,0.12641975308642,2
RMDL,motor,GS,0.62515864269495,0.1496,2
RMDR,motor,GS,0.502523238152761,0.0965625,2
RMDVL,motor,GS,1.69383859656259,0.0748861528082307,2
RMDVR,motor,GS,1.88655137512889,0.224714864737487,2
RIVL,motor,GS,-0.373443937148586,0.376859012492564,2
RIVR,motor,GS,-0.294606891371465,0.346536894522408,2
RMHL,motor,GS,-0.758869494281178,0.243801652892562,2
RMHR,motor,GS,-0.539877700455842,0.165289256198347,2
SABD,interneuron,GS,-1.25055677503057,0.642578125,3
SABVL,interneuron,GS,-0.858578169885039,0.1171875,2
SABVR,interneuron,GS,-0.940583058761263,0.277777777777778,2
SMDDL,motor,GS,0.931747154050421,0.17590027700831,2
SMDDR,motor,GS,0.721515031978098,0.347882231404959,2
SMDVL,motor,GS,1.03686321508658,0.200141059027778,2
SMDVR,motor,GS,1.20329697839384,0.072578125,2
SMBDL,motor,GS,-0.811427524799259,0.63788159892056,3
SMBDR,motor,GS,-0.355924593642559,0.570732895057219,2
SMBVL,motor,GS,-0.510565708704773,0.617028270874425,2
SMBVR,motor,GS,-0.348075821426833,0.616193771626298,2
SIBDL,motor,GS,-0.828946868305286,0.318244170096022,2
SIBDR,motor,GS,-0.732590479022138,0.244946492271106,2
SIBVL,motor,GS,-0.732590479022138,0.536271808999082,2
SIBVR,motor,GS,-0.522358356949815,0.202448979591837,2
SIADL,motor,GS,-0.618714746232963,0.31427750646366,2
SIADR,motor,GS,-0.548637372208855,0.31807372175981,2
SIAVL,motor,GS,-0.417242295913653,0.20734693877551,2
SIAVR,motor,GS,-0.837706540058299,0.58,2
DA01,motor,GS,-0.362573227911366,0.43896484375,2
DA02,motor,GS,-0.102675604364281,0.349137075976989,2
DA03,motor,GS,0.287170830956347,0.41832406447356,2
DA04,motor,GS,-0.752419663231994,0.197530864197531,2
DA05,motor,GS,-0.600812716162861,0.265532544378698,2
DA06,motor,GS,-0.839052204414355,0.2688,2
DA07,motor,GS,-0.795735933823175,0.441438234247063,2
DA08,motor,GS,-0.185905877301936,0.615372128885642,2
DA09,motor,GS,-0.0937612250740197,0.489447086801427,2
PDA,motor,GS,-0.667105727825496,0.110207100591716,2
DB01,motor,GS,1.45671013691823,0.249199003203987,2
DB02,motor,GS,1.00188929571083,0.0693558673469388,2
DB03,motor,GS,0.568726589799023,0.227443444842344,2
DB04,motor,GS,-0.600812716162861,0.31807372175981,2
DB05,motor,GS,-0.275940686729004,0.20530612244898,2
DB06,motor,GS,-0.860710339709946,0.466706302021403,2
DB07,motor,GS,-0.630135979444129,0.633440024386526,3
AS01,motor,GS,0.460435913321071,0.161625708884688,2
AS02,motor,GS,-0.384231363206956,0.095,2
AS03,motor,GS,-1.03397542207467,0.130796670630202,2
AS04,motor,GS,-0.644128986754042,0,1
AS05,motor,GS,-1.33718931621294,0.404536862003781,2
AS06,motor,GS,-1.03397542207467,0.202448979591837,2
AS07,motor,GS,-1.35884745150853,0,1
AS08,motor,GS,-1.33718931621294,0,1
AS09,motor,GS,-1.40216372209971,0,1
AS10,motor,GS,-1.01520774735318,0.403114186851211,2
AS11,motor,GS,-0.24733564545388,0.0843425605536332,2
PDB,motor,GS,-0.943539684509244,0.474802165764265,2
DD01,motor,GS,2.4313262252198,0.350694444444444,2
DD02,motor,GS,1.39173573103146,0,1
DD03,motor,GS,2.17142860167271,0,1
DD04,motor,GS,0.828624213346108,0,1
DD05,motor,GS,-0.362573227911366,0.48,2
DD06,motor,GS,1.58531910441245,0.112387543252595,2
VA01,motor,GS,-0.904026610301127,0.43827611395179,2
VA02,motor,GS,0.308828966251938,0.331626297577855,2
VA03,motor,GS,-0.0593593337730998,0.235537190082645,2
VA04,motor,GS,-0.340915092615775,0.339181286549708,2
VA05,motor,GS,-0.709103392640813,0.193761814744801,2
VA06,motor,GS,-0.427547633798137,0.32,2
VA07,motor,GS,-0.622470851458451,0.212247324613555,2
VA08,motor,GS,-0.774077798527584,0.1472,2
VA09,motor,GS,-0.841005693697277,0.642829680891965,3
VA10,motor,GS,-0.870293154010214,0.660733357066572,3
VA11,motor,GS,-0.738773790669431,0.602146814404432,2
VA12,motor,GS,0.418153509525513,0.50318339100346,2
VB01,motor,GS,-0.90054143817183,0.644691358024691,3
VB02,motor,GS,0.287170830956347,0.363885893539849,2
VB03,motor,GS,0.41711964272989,0.157902758725804,2
VB04,motor,GS,-0.969001016187898,0.35875,2
VB05,motor,GS,-0.405889498502547,0.185493460166469,2
VB06,motor,GS,0.0272732074092619,0.197530864197531,2
VB07,motor,GS,-0.362573227911366,0.330632716049383,2
VB08,motor,GS,-1.01520774735318,0.610733182161754,2
VB09,motor,GS,-0.851395032281328,0.534640231677434,2
VB10,motor,GS,-0.72853549597744,0.324044814708417,2
VB11,motor,GS,-0.626152549057534,0.395671391556165,2
VD01,motor,GS,0.0489313427048523,0.657959183673469,3
VD02,motor,GS,1.82489843694327,0.0525931336742148,2
VD03,motor,GS,2.19308673696831,0,1
VD04,motor,GS,0.850282348641698,0,1
VD05,motor,GS,0.785307942754927,0.17687074829932,2
VD06,motor,GS,1.9765053840124,0.176085663295657,2
VD07,motor,GS,1.67329148987413,0,1
VD08,motor,GS,0.0705894780004427,0.1504,2
VD09,motor,GS,-0.449205769093728,0.689349112426036,3
VD10,motor,GS,-0.923063095125263,0.595155709342561,2
VD11,motor,GS,-0.237097350761889,0.231009365244537,2
VD12,motor,GS,1.76960840886828,0,1
VD13,motor,GS,0.571727929905373,0.20551649540292,2
HSNL,motor,HS,-0.564729004464086,0.57124716553288,2
HSNR,motor,HS,-0.878876119868104,0.752123057202371,3
VC01,motor,HS,0.200538289773985,0.228531855955679,2
VC02,motor,HS,0.0489313427048523,0.294755555555556,2
VC03,motor,HS,0.0489313427048523,0.371111111111111,2
VC04,motor,HS,-1.19949705180901,0.524444444444444,2
VC05,motor,HS,-0.789965264129384,0.22879684418146,2
VC06,motor,HS,-0.933301389817253,0.18,2
