Source,Target,Weight,source_ct,target_ct
ASIL,ASIR,4.0,sensory,sensory
ASIR,ASIL,4.0,sensory,sensory
ASIR,ASKR,1.0,sensory,sensory
ASIR,OLLR,2.0,sensory,sensory
ASIR,AIMR,1.0,sensory,interneuron
ASIR,AIAR,2.0,sensory,interneuron
ASJL,ASEL,1.0,sensory,sensory
ASJL,EF2,8.0,sensory,interneuron
ASJR,AIMR,2.0,sensory,interneuron
AWAL,AIAL,12.0,sensory,interneuron
AWAL,AIZL,1.0,sensory,interneuron
AWAR,AIAR,5.0,sensory,interneuron
ASGL,AINR,1.0,sensory,interneuron
ASGL,AIML,6.0,sensory,interneuron
AWBL,RMGL,1.0,sensory,interneuron
AWBR,AUAR,3.0,sensory,interneuron
ASEL,ASJL,1.0,sensory,sensory
ADFL,AIAL,4.0,sensory,interneuron
ADFL,ADAL,2.0,sensory,interneuron
ADFR,AFDR,3.0,sensory,sensory
ADFR,RIH,3.0,sensory,interneuron
ADFR,RIPR,1.0,sensory,interneuron
AFDL,AFDR,5.0,sensory,sensory
AFDR,ADFR,3.0,sensory,sensory
AFDR,AFDL,5.0,sensory,sensory
AFDR,IL2R,1.0,sensory,sensory
ASKL,ASKR,4.0,sensory,sensory
ASKL,AIML,4.0,sensory,interneuron
ASKL,PVQL,2.0,sensory,interneuron
ASKL,AVFL,2.0,sensory,interneuron
ASKL,RMGL,3.0,sensory,interneuron
ASKR,ASIR,1.0,sensory,sensory
ASKR,ASKL,4.0,sensory,sensory
ASKR,AIMR,1.0,sensory,interneuron
ASKR,PVQR,4.0,sensory,interneuron
ASKR,EF3,3.0,sensory,interneuron
ASHL,RICL,9.0,sensory,interneuron
ADLL,ADLR,14.0,sensory,sensory
ADLR,ADLL,14.0,sensory,sensory
ADLR,RMGR,2.0,sensory,interneuron
BAGL,RIR,15.0,sensory,interneuron
URXL,CEPDL,2.0,sensory,sensory
URXL,ALA,1.0,sensory,interneuron
URXL,RMGL,1.0,sensory,interneuron
URXL,CEMDL,1.0,sensory,sensory
URXR,IL2DR,3.0,sensory,sensory
URXR,CEPDR,1.0,sensory,sensory
URXR,RMGR,4.0,sensory,interneuron
URXR,RMFR,1.0,sensory,interneuron
URXR,CEMDR,3.0,sensory,sensory
PLNR,PVNR,2.0,sensory,interneuron
SDQR,FLPL,4.0,sensory,sensory
SDQR,RIVL,10.0,sensory,motorneuron
SDQR,RIVR,19.0,sensory,motorneuron
AQR,PVPL,3.0,sensory,interneuron
AQR,PVPR,6.0,sensory,interneuron
AQR,AVKL,2.0,sensory,interneuron
PQR,PHAL,1.0,sensory,sensory
PQR,AVFR,1.0,sensory,interneuron
PQR,PVPL,5.0,sensory,interneuron
PQR,PVPR,10.0,sensory,interneuron
PQR,PVNL,6.0,sensory,interneuron
PQR,AVG,17.0,sensory,interneuron
PQR,PVT,5.0,sensory,interneuron
PQR,AVDL,1.0,sensory,interneuron
PQR,AVDR,2.0,sensory,interneuron
PQR,PVWL,2.0,sensory,interneuron
PQR,PVWR,2.0,sensory,interneuron
PQR,AVBR,1.0,sensory,interneuron
PQR,AVAL,2.0,sensory,interneuron
PQR,AVAR,17.0,sensory,interneuron
PQR,DA04,5.0,sensory,motorneuron
PQR,VB09,1.0,sensory,motorneuron
PQR,VB10,1.0,sensory,motorneuron
PQR,R8BL,1.0,sensory,sensory
PQR,SPVL,1.0,sensory,sensory
PQR,SPVR,1.0,sensory,sensory
PQR,PVX,59.0,sensory,interneuron
ALML,AVM,29.0,sensory,sensory
ALML,PVR,4.0,sensory,interneuron
ALMR,AVM,31.0,sensory,sensory
ALMR,PVR,1.0,sensory,interneuron
AVM,ALML,29.0,sensory,sensory
AVM,ALMR,31.0,sensory,sensory
AVM,AVDL,6.0,sensory,interneuron
AVM,AVDR,21.0,sensory,interneuron
PVM,PVM,1.0,sensory,sensory
PVM,DVA,1.0,sensory,sensory
PVM,PDEL,11.0,sensory,sensory
PVM,PDER,8.0,sensory,sensory
PVM,PVR,1.0,sensory,interneuron
PVM,AVKL,1.0,sensory,interneuron
PVM,DB03,2.0,sensory,motorneuron
PVM,VD09,1.0,sensory,motorneuron
PVM,CA06,3.0,sensory,interneuron
PLML,PDEL,2.0,sensory,sensory
PLML,PDER,3.0,sensory,sensory
PLML,BDUL,23.0,sensory,interneuron
PLML,PVR,15.0,sensory,interneuron
PLML,AVDL,3.0,sensory,interneuron
PLML,AVDR,2.0,sensory,interneuron
PLML,AVAL,2.0,sensory,interneuron
PLML,AVAR,3.0,sensory,interneuron
PLML,PVCR,6.0,sensory,interneuron
PLML,VA09,2.0,sensory,motorneuron
PLML,R1AL,1.0,sensory,sensory
PLML,R2AL,1.0,sensory,sensory
PLML,R2BL,2.0,sensory,sensory
PLMR,PDEL,4.0,sensory,sensory
PLMR,PDER,2.0,sensory,sensory
PLMR,PHCR,1.0,sensory,sensory
PLMR,BDUR,23.0,sensory,interneuron
PLMR,PVR,11.0,sensory,interneuron
PLMR,LUAR,3.0,sensory,interneuron
PLMR,PVNL,1.0,sensory,interneuron
PLMR,AVAL,1.0,sensory,interneuron
PLMR,PVCR,1.0,sensory,interneuron
PLMR,VA09,2.0,sensory,motorneuron
PLMR,VB08,2.0,sensory,motorneuron
FLPL,SDQR,4.0,sensory,sensory
FLPL,RIH,8.0,sensory,interneuron
FLPL,RIVL,1.0,sensory,motorneuron
DVA,PVM,1.0,sensory,sensory
DVA,PDEL,6.0,sensory,sensory
DVA,PDER,9.0,sensory,sensory
DVA,PVR,1.0,sensory,interneuron
DVA,AVFL,4.0,sensory,interneuron
DVA,PVPR,14.0,sensory,interneuron
DVA,AVG,12.0,sensory,interneuron
DVA,AVKL,14.0,sensory,interneuron
DVA,AVBL,9.0,sensory,interneuron
DVA,AVBR,19.0,sensory,interneuron
DVA,PVCL,3.0,sensory,interneuron
DVA,PVCR,3.0,sensory,interneuron
DVA,DA09,1.0,sensory,motorneuron
DVA,PDA,10.0,sensory,motorneuron
DVA,DB04,1.0,sensory,motorneuron
DVA,DB06,3.0,sensory,motorneuron
DVA,PDB,1.0,sensory,motorneuron
DVA,VA09,1.0,sensory,motorneuron
DVA,VA11,1.0,sensory,motorneuron
DVA,VB10,4.0,sensory,motorneuron
DVA,VB11,1.0,sensory,motorneuron
DVA,VD13,3.0,sensory,motorneuron
DVA,PDC,3.0,sensory,interneuron
PVDL,PVDR,3.0,sensory,sensory
PVDL,ALA,250.0,sensory,interneuron
PVDL,AVG,1.0,sensory,interneuron
PVDL,AVAR,4.0,sensory,interneuron
PVDL,PVCR,1.0,sensory,interneuron
PVDL,VA10,1.0,sensory,motorneuron
PVDL,PVZ,2.0,sensory,interneuron
PVDR,PVDL,3.0,sensory,sensory
PVDR,PDER,1.0,sensory,sensory
PVDR,ALA,250.0,sensory,interneuron
PVDR,DVC,1.0,sensory,interneuron
PVDR,AVAL,6.0,sensory,interneuron
PVDR,PVCR,2.0,sensory,interneuron
PVDR,VD09,1.0,sensory,motorneuron
PVDR,R6BR,2.0,sensory,sensory
ADER,RIH,1.0,sensory,interneuron
PDEL,PVM,11.0,sensory,sensory
PDEL,PLML,2.0,sensory,sensory
PDEL,PLMR,4.0,sensory,sensory
PDEL,DVA,6.0,sensory,sensory
PDEL,PDER,25.0,sensory,sensory
PDEL,AVKL,2.0,sensory,interneuron
PDEL,AVKR,1.0,sensory,interneuron
PDEL,PVCR,2.0,sensory,interneuron
PDEL,VB10,1.0,sensory,motorneuron
PDEL,VB11,4.0,sensory,motorneuron
PDER,PVM,8.0,sensory,sensory
PDER,PLML,3.0,sensory,sensory
PDER,PLMR,2.0,sensory,sensory
PDER,DVA,9.0,sensory,sensory
PDER,PVDR,1.0,sensory,sensory
PDER,PDEL,25.0,sensory,sensory
PDER,AVKL,1.0,sensory,interneuron
PDER,PVCL,1.0,sensory,interneuron
PDER,VB09,7.0,sensory,motorneuron
PDER,VB10,4.0,sensory,motorneuron
PDER,VD09,5.0,sensory,motorneuron
PDER,R1AL,1.0,sensory,sensory
PHAL,PQR,1.0,sensory,sensory
PHAL,PHAR,24.0,sensory,sensory
PHAL,PHBL,35.0,sensory,sensory
PHAL,PVQL,11.0,sensory,interneuron
PHAL,AVFR,2.0,sensory,interneuron
PHAL,AVHR,19.0,sensory,interneuron
PHAL,AVAL,2.0,sensory,interneuron
PHAL,PVCL,14.0,sensory,interneuron
PHAL,PDB,2.0,sensory,motorneuron
PHAL,R5BR,3.0,sensory,sensory
PHAL,R7BL,1.0,sensory,sensory
PHAL,PVV,2.0,sensory,interneuron
PHAR,PHAL,24.0,sensory,sensory
PHAR,PHBR,46.0,sensory,sensory
PHAR,PVQR,59.0,sensory,interneuron
PHAR,AVFL,3.0,sensory,interneuron
PHAR,AVHL,3.0,sensory,interneuron
PHAR,AVHR,13.0,sensory,interneuron
PHAR,AVG,5.0,sensory,interneuron
PHAR,PVCR,7.0,sensory,interneuron
PHAR,R9BL,4.0,sensory,sensory
PHAR,PCAL,1.0,sensory,sensory
PHAR,EF2,3.0,sensory,interneuron
PHBL,PHAL,35.0,sensory,sensory
PHBL,PHBR,13.0,sensory,sensory
PHBL,PVY,1.0,sensory,interneuron
PHBR,PHAR,46.0,sensory,sensory
PHBR,PHBL,13.0,sensory,sensory
PHBR,PVQR,4.0,sensory,interneuron
PHBR,AVHR,1.0,sensory,interneuron
PHBR,PDB,13.0,sensory,motorneuron
PHBR,PVY,2.0,sensory,interneuron
PHBR,EF1,1.0,sensory,interneuron
PHBR,EF2,7.0,sensory,interneuron
PHCL,PHCR,10.0,sensory,sensory
PHCL,PVNR,2.0,sensory,interneuron
PHCL,VA12,1.0,sensory,motorneuron
PHCL,R2BL,11.0,sensory,sensory
PHCL,R8AL,5.0,sensory,sensory
PHCL,HOA,2.0,sensory,sensory
PHCL,HOB,1.0,sensory,sensory
PHCR,PLMR,1.0,sensory,sensory
PHCR,PHCL,10.0,sensory,sensory
PHCR,PVQR,1.0,sensory,interneuron
PHCR,R2AL,1.0,sensory,sensory
PHCR,R2BR,7.0,sensory,sensory
PHCR,R8AR,4.0,sensory,sensory
PHCR,HOA,6.0,sensory,sensory
PHCR,SPVR,1.0,sensory,sensory
IL2DL,CEPDL,2.0,sensory,sensory
IL2DR,URXR,3.0,sensory,sensory
IL2DR,URADR,2.0,sensory,motorneuron
IL2L,OLLL,2.0,sensory,sensory
IL2L,IL1L,12.0,sensory,sensory
IL2L,URBL,17.0,sensory,interneuron
IL2L,RMGL,5.0,sensory,interneuron
IL2R,AFDR,1.0,sensory,sensory
IL2R,RMGR,3.0,sensory,interneuron
IL2R,RMEL,1.0,sensory,motorneuron
IL2R,RMER,1.0,sensory,motorneuron
IL2VL,CEPVL,1.0,sensory,sensory
IL2VL,IL1VL,1.0,sensory,sensory
CEPDL,URXL,2.0,sensory,sensory
CEPDL,IL2DL,2.0,sensory,sensory
CEPDL,OLQDL,1.0,sensory,sensory
CEPDL,CEMDL,3.0,sensory,sensory
CEPDR,URXR,1.0,sensory,sensory
CEPDR,IL1DR,1.0,sensory,sensory
CEPDR,RIH,15.0,sensory,interneuron
CEPDR,RIBR,3.0,sensory,interneuron
CEPDR,CEMDR,1.0,sensory,sensory
CEPVL,IL2VL,1.0,sensory,sensory
CEPVL,CEPVL,4.0,sensory,sensory
CEPVL,RIH,13.0,sensory,interneuron
CEPVL,AIYL,4.0,sensory,interneuron
CEPVL,URAVL,25.0,sensory,motorneuron
CEPVL,CEMVL,1.0,sensory,sensory
CEPVR,OLQVR,11.0,sensory,sensory
CEPVR,IL1VR,1.0,sensory,sensory
CEPVR,RIH,10.0,sensory,interneuron
CEPVR,URAVR,22.0,sensory,motorneuron
URYDR,RIGR,6.0,sensory,interneuron
URYDR,AVAR,8.0,sensory,interneuron
URYVR,CEMVR,2.0,sensory,sensory
OLLL,IL2L,2.0,sensory,sensory
OLLL,OLLR,18.0,sensory,sensory
OLLL,OLQDL,10.0,sensory,sensory
OLLL,OLQVL,13.0,sensory,sensory
OLLL,RIGL,15.0,sensory,interneuron
OLLR,ASIR,2.0,sensory,sensory
OLLR,OLLL,18.0,sensory,sensory
OLLR,OLQDR,6.0,sensory,sensory
OLLR,RIGR,27.0,sensory,interneuron
OLQDL,CEPDL,1.0,sensory,sensory
OLQDL,OLLL,10.0,sensory,sensory
OLQDL,RMDDR,2.0,sensory,motorneuron
OLQDL,RMDR,5.0,sensory,motorneuron
OLQDR,OLLR,6.0,sensory,sensory
OLQDR,AVEL,4.0,sensory,interneuron
OLQDR,CEMDR,3.0,sensory,sensory
OLQVL,OLLL,13.0,sensory,sensory
OLQVL,RIGL,6.0,sensory,interneuron
OLQVL,AVER,5.0,sensory,interneuron
OLQVR,CEPVR,11.0,sensory,sensory
OLQVR,RIBR,6.0,sensory,interneuron
OLQVR,RIGR,3.0,sensory,interneuron
OLQVR,RMDDR,3.0,sensory,motorneuron
OLQVR,CEMVR,1.0,sensory,sensory
IL1DR,CEPDR,1.0,sensory,sensory
IL1DR,IL1R,8.0,sensory,sensory
IL1L,IL2L,12.0,sensory,sensory
IL1L,IL1VL,5.0,sensory,sensory
IL1L,URBL,2.0,sensory,interneuron
IL1R,IL1DR,8.0,sensory,sensory
IL1R,IL1VR,15.0,sensory,sensory
IL1VL,IL2VL,1.0,sensory,sensory
IL1VL,IL1L,5.0,sensory,sensory
IL1VL,IL1VR,26.0,sensory,sensory
IL1VL,RMDDL,3.0,sensory,motorneuron
IL1VR,CEPVR,1.0,sensory,sensory
IL1VR,IL1R,15.0,sensory,sensory
IL1VR,IL1VL,26.0,sensory,sensory
IL1VR,URAVL,1.0,sensory,motorneuron
IL1VR,RMED,2.0,sensory,motorneuron
AINR,ASGL,1.0,interneuron,sensory
AIML,ASGL,6.0,interneuron,sensory
AIML,ASKL,4.0,interneuron,sensory
AIMR,ASIR,1.0,interneuron,sensory
AIMR,ASJR,2.0,interneuron,sensory
AIMR,ASKR,1.0,interneuron,sensory
RIH,ADFR,3.0,interneuron,sensory
RIH,FLPL,8.0,interneuron,sensory
RIH,ADER,1.0,interneuron,sensory
RIH,CEPDR,15.0,interneuron,sensory
RIH,CEPVL,13.0,interneuron,sensory
RIH,CEPVR,10.0,interneuron,sensory
URBL,IL2L,17.0,interneuron,sensory
URBL,IL1L,2.0,interneuron,sensory
RIR,BAGL,15.0,interneuron,sensory
RIR,AVL,1.0,interneuron,interneuron
RIR,CEMVL,10.0,interneuron,sensory
AIYL,CEPVL,4.0,interneuron,sensory
AIYR,SIAVR,1.0,interneuron,motorneuron
AIAL,AWAL,12.0,interneuron,sensory
AIAL,ADFL,4.0,interneuron,sensory
AIAL,AIAR,9.0,interneuron,interneuron
AIAR,ASIR,2.0,interneuron,sensory
AIAR,AWAR,5.0,interneuron,sensory
AIAR,AIAL,9.0,interneuron,interneuron
AUAR,AWBR,3.0,interneuron,sensory
AIZL,AWAL,1.0,interneuron,sensory
AIZL,AIZR,13.0,interneuron,interneuron
AIZL,AIBR,1.0,interneuron,interneuron
AIZL,RIML,12.0,interneuron,interneuron
AIZR,AIZL,13.0,interneuron,interneuron
RIS,RIML,5.0,interneuron,interneuron
RIS,RIMR,3.0,interneuron,interneuron
RIS,RMEV,1.0,interneuron,motorneuron
RIS,SMDVL,2.0,interneuron,motorneuron
ALA,URXL,1.0,interneuron,sensory
ALA,PVDL,250.0,interneuron,sensory
ALA,PVDR,250.0,interneuron,sensory
ALA,RID,4.0,interneuron,interneuron
PVQL,ASKL,2.0,interneuron,sensory
PVQL,PHAL,11.0,interneuron,sensory
PVQL,PVQR,65.0,interneuron,interneuron
PVQL,PVPR,6.0,interneuron,interneuron
PVQL,AVKR,3.0,interneuron,interneuron
PVQL,DD05,1.0,interneuron,motorneuron
PVQL,CA05,6.0,interneuron,interneuron
PVQL,CA06,5.0,interneuron,interneuron
PVQR,ASKR,4.0,interneuron,sensory
PVQR,PHAR,59.0,interneuron,sensory
PVQR,PHBR,4.0,interneuron,sensory
PVQR,PHCR,1.0,interneuron,sensory
PVQR,PVQL,65.0,interneuron,interneuron
PVQR,AVHL,3.0,interneuron,interneuron
PVQR,AVG,7.0,interneuron,interneuron
PVQR,DVB,5.0,interneuron,interneuron
PVQR,AVJR,1.0,interneuron,interneuron
PVQR,PDA,1.0,interneuron,motorneuron
PVQR,PDB,6.0,interneuron,motorneuron
PVQR,VD09,1.0,interneuron,motorneuron
PVQR,VD13,1.0,interneuron,motorneuron
PVQR,R2AR,2.0,interneuron,sensory
PVQR,HOA,2.0,interneuron,sensory
PVQR,PCAL,1.0,interneuron,sensory
PVQR,DVF,3.0,interneuron,interneuron
PVQR,CA05,7.0,interneuron,interneuron
PVQR,CA06,7.0,interneuron,interneuron
PVQR,CP05,1.0,interneuron,interneuron
ADAL,ADFL,2.0,interneuron,sensory
ADAL,RIML,1.0,interneuron,interneuron
RIFL,RIML,1.0,interneuron,interneuron
BDUL,PLML,23.0,interneuron,sensory
BDUR,PLMR,23.0,interneuron,sensory
PVR,ALML,4.0,interneuron,sensory
PVR,ALMR,1.0,interneuron,sensory
PVR,PVM,1.0,interneuron,sensory
PVR,PLML,15.0,interneuron,sensory
PVR,PLMR,11.0,interneuron,sensory
PVR,DVA,1.0,interneuron,sensory
PVR,PVCR,3.0,interneuron,interneuron
PVR,VB09,2.0,interneuron,motorneuron
AVFL,ASKL,2.0,interneuron,sensory
AVFL,DVA,4.0,interneuron,sensory
AVFL,PHAR,3.0,interneuron,sensory
AVFL,AVFR,1.0,interneuron,interneuron
AVFL,PVPR,6.0,interneuron,interneuron
AVFL,PVNL,1.0,interneuron,interneuron
AVFL,PVNR,6.0,interneuron,interneuron
AVFL,AVG,5.0,interneuron,interneuron
AVFL,PVCR,2.0,interneuron,interneuron
AVFL,DA09,1.0,interneuron,motorneuron
AVFL,R1BR,6.0,interneuron,sensory
AVFL,R3BR,1.0,interneuron,sensory
AVFL,R7BR,2.0,interneuron,sensory
AVFL,R8AR,1.0,interneuron,sensory
AVFL,PVX,1.0,interneuron,interneuron
AVFR,PQR,1.0,interneuron,sensory
AVFR,PHAL,2.0,interneuron,sensory
AVFR,AVFL,1.0,interneuron,interneuron
AVFR,PVNL,1.0,interneuron,interneuron
AVFR,PVNR,1.0,interneuron,interneuron
AVFR,VA11,1.0,interneuron,motorneuron
AVHL,PHAR,3.0,interneuron,sensory
AVHL,PVQR,3.0,interneuron,interneuron
AVHL,AVG,1.0,interneuron,interneuron
AVHL,AVJR,2.0,interneuron,interneuron
AVHL,PVV,1.0,interneuron,interneuron
AVHL,PVY,1.0,interneuron,interneuron
AVHL,EF1,1.0,interneuron,interneuron
AVHL,EF3,1.0,interneuron,interneuron
AVHR,PHAL,19.0,interneuron,sensory
AVHR,PHAR,13.0,interneuron,sensory
AVHR,PHBR,1.0,interneuron,sensory
AVHR,PVNL,2.0,interneuron,interneuron
AVHR,AVJL,5.0,interneuron,interneuron
AVHR,AVJR,2.0,interneuron,interneuron
AVHR,AVBR,2.0,interneuron,interneuron
AVHR,DD04,1.0,interneuron,motorneuron
AVHR,EF1,1.0,interneuron,interneuron
AVHR,CP04,1.0,interneuron,interneuron
PVPL,AQR,3.0,interneuron,sensory
PVPL,PQR,5.0,interneuron,sensory
PVPL,PVPR,14.0,interneuron,interneuron
PVPL,PVNL,2.0,interneuron,interneuron
PVPL,PVNR,1.0,interneuron,interneuron
PVPL,AVG,22.0,interneuron,interneuron
PVPL,AVKL,3.0,interneuron,interneuron
PVPL,DVC,2.0,interneuron,interneuron
PVPL,PVT,5.0,interneuron,interneuron
PVPL,RMHL,2.0,interneuron,motorneuron
PVPL,PDA,17.0,interneuron,motorneuron
PVPL,DD05,2.0,interneuron,motorneuron
PVPL,DD06,5.0,interneuron,motorneuron
PVPL,VD09,58.0,interneuron,motorneuron
PVPL,VD10,8.0,interneuron,motorneuron
PVPL,VD11,1.0,interneuron,motorneuron
PVPL,VD13,16.0,interneuron,motorneuron
PVPL,SPVL,4.0,interneuron,sensory
PVPL,SPVR,1.0,interneuron,sensory
PVPL,PVX,3.0,interneuron,interneuron
PVPL,PVY,4.0,interneuron,interneuron
PVPL,PVZ,4.0,interneuron,interneuron
PVPL,DVE,1.0,interneuron,interneuron
PVPL,CP05,1.0,interneuron,interneuron
PVPR,AQR,6.0,interneuron,sensory
PVPR,PQR,10.0,interneuron,sensory
PVPR,DVA,14.0,interneuron,sensory
PVPR,PVQL,6.0,interneuron,interneuron
PVPR,AVFL,6.0,interneuron,interneuron
PVPR,PVPL,14.0,interneuron,interneuron
PVPR,AVKR,50.0,interneuron,interneuron
PVPR,DVC,6.0,interneuron,interneuron
PVPR,PVT,8.0,interneuron,interneuron
PVPR,PDA,2.0,interneuron,motorneuron
PVPR,VB08,1.0,interneuron,motorneuron
PVPR,VD13,2.0,interneuron,motorneuron
PVPR,SPVL,3.0,interneuron,sensory
PVPR,SPVR,2.0,interneuron,sensory
PVPR,CA05,28.0,interneuron,interneuron
PVPR,CA06,11.0,interneuron,interneuron
PVPR,CA09,7.0,interneuron,interneuron
LUAL,PVWL,4.0,interneuron,interneuron
LUAL,PVWR,2.0,interneuron,interneuron
LUAL,PVCR,1.0,interneuron,interneuron
LUAL,R9AL,3.0,interneuron,sensory
LUAR,PLMR,3.0,interneuron,sensory
LUAR,PVWR,1.0,interneuron,interneuron
LUAR,PVCR,1.0,interneuron,interneuron
PVNL,PQR,6.0,interneuron,sensory
PVNL,PLMR,1.0,interneuron,sensory
PVNL,AVFL,1.0,interneuron,interneuron
PVNL,AVFR,1.0,interneuron,interneuron
PVNL,AVHR,2.0,interneuron,interneuron
PVNL,PVPL,2.0,interneuron,interneuron
PVNL,PVNR,16.0,interneuron,interneuron
PVNL,AVG,2.0,interneuron,interneuron
PVNL,AVDR,1.0,interneuron,interneuron
PVNL,AVBL,18.0,interneuron,interneuron
PVNL,AVBR,2.0,interneuron,interneuron
PVNL,AVAR,4.0,interneuron,interneuron
PVNL,PVCL,1.0,interneuron,interneuron
PVNL,VD11,2.0,interneuron,motorneuron
PVNL,R7BL,1.0,interneuron,sensory
PVNL,SPDL,1.0,interneuron,sensory
PVNL,SPVL,3.0,interneuron,sensory
PVNL,PVV,1.0,interneuron,interneuron
PVNL,PVX,4.0,interneuron,interneuron
PVNL,PVY,8.0,interneuron,interneuron
PVNL,EF1,1.0,interneuron,interneuron
PVNL,CP07,1.0,interneuron,interneuron
PVNR,PLNR,2.0,interneuron,sensory
PVNR,PHCL,2.0,interneuron,sensory
PVNR,AVFL,6.0,interneuron,interneuron
PVNR,AVFR,1.0,interneuron,interneuron
PVNR,PVPL,1.0,interneuron,interneuron
PVNR,PVNL,16.0,interneuron,interneuron
PVNR,AVG,1.0,interneuron,interneuron
PVNR,AVBL,2.0,interneuron,interneuron
PVNR,AVBR,5.0,interneuron,interneuron
PVNR,PVCR,1.0,interneuron,interneuron
PVNR,PDB,1.0,interneuron,motorneuron
PVNR,VD12,1.0,interneuron,motorneuron
PVNR,R7BR,3.0,interneuron,sensory
PVNR,PHDR,1.0,interneuron,sensory
PVNR,PVY,1.0,interneuron,interneuron
PVNR,EF1,11.0,interneuron,interneuron
PVNR,EF2,8.0,interneuron,interneuron
PVNR,EF3,3.0,interneuron,interneuron
PVNR,PDC,2.0,interneuron,interneuron
AVG,PQR,17.0,interneuron,sensory
AVG,DVA,12.0,interneuron,sensory
AVG,PVDL,1.0,interneuron,sensory
AVG,PHAR,5.0,interneuron,sensory
AVG,PVQR,7.0,interneuron,interneuron
AVG,AVFL,5.0,interneuron,interneuron
AVG,AVHL,1.0,interneuron,interneuron
AVG,PVPL,22.0,interneuron,interneuron
AVG,PVNL,2.0,interneuron,interneuron
AVG,PVNR,1.0,interneuron,interneuron
AVG,AVG,5.0,interneuron,interneuron
AVG,DVB,1.0,interneuron,interneuron
AVG,AVJL,6.0,interneuron,interneuron
AVG,AVJR,7.0,interneuron,interneuron
AVG,AVL,2.0,interneuron,interneuron
AVG,AVBL,11.0,interneuron,interneuron
AVG,AVBR,11.0,interneuron,interneuron
AVG,PVCR,5.0,interneuron,interneuron
AVG,DA09,2.0,interneuron,motorneuron
AVG,PDA,10.0,interneuron,motorneuron
AVG,VD13,2.0,interneuron,motorneuron
AVG,R1BR,3.0,interneuron,sensory
AVG,HOA,6.0,interneuron,sensory
AVG,PCAL,2.0,interneuron,sensory
AVG,PCBL,2.0,interneuron,sensory
AVG,PVX,5.0,interneuron,interneuron
AVG,PVZ,3.0,interneuron,interneuron
AVG,DVE,5.0,interneuron,interneuron
AVG,DVF,3.0,interneuron,interneuron
AVG,EF1,9.0,interneuron,interneuron
AVG,EF2,1.0,interneuron,interneuron
AVG,EF3,6.0,interneuron,interneuron
AVG,CA07,3.0,interneuron,interneuron
AVG,CP05,5.0,interneuron,interneuron
DVB,PVQR,5.0,interneuron,interneuron
DVB,AVG,1.0,interneuron,interneuron
DVB,DVB,2.0,interneuron,interneuron
DVB,DVC,8.0,interneuron,interneuron
DVB,AVL,11.0,interneuron,interneuron
DVB,DD05,1.0,interneuron,motorneuron
DVB,HOB,11.0,interneuron,sensory
DVB,SPVL,1.0,interneuron,sensory
DVB,DVF,7.0,interneuron,interneuron
DVB,EF3,2.0,interneuron,interneuron
DVB,CA03,2.0,interneuron,interneuron
DVB,CP01,1.0,interneuron,interneuron
RIBL,RIBR,8.0,interneuron,interneuron
RIBL,RIGL,1.0,interneuron,interneuron
RIBL,DVC,1.0,interneuron,interneuron
RIBL,AVL,2.0,interneuron,interneuron
RIBL,AVBL,6.0,interneuron,interneuron
RIBL,RMDR,6.0,interneuron,motorneuron
RIBL,SMDDL,3.0,interneuron,motorneuron
RIBL,SMDVR,6.0,interneuron,motorneuron
RIBL,SIBDL,4.0,interneuron,motorneuron
RIBR,CEPDR,3.0,interneuron,sensory
RIBR,OLQVR,6.0,interneuron,sensory
RIBR,RIBL,8.0,interneuron,interneuron
RIBR,RIBR,1.0,interneuron,interneuron
RIBR,AVBR,10.0,interneuron,interneuron
RIBR,RMER,1.0,interneuron,motorneuron
RIBR,RMDDL,9.0,interneuron,motorneuron
RIBR,RMHL,3.0,interneuron,motorneuron
RIBR,SMDDR,3.0,interneuron,motorneuron
RIBR,SMDVL,2.0,interneuron,motorneuron
RIBR,SIBDR,11.0,interneuron,motorneuron
RIGL,OLLL,15.0,interneuron,sensory
RIGL,OLQVL,6.0,interneuron,sensory
RIGL,RIBL,1.0,interneuron,interneuron
RIGL,RIGR,40.0,interneuron,interneuron
RIGL,AIBR,2.0,interneuron,interneuron
RIGL,AVKL,5.0,interneuron,interneuron
RIGL,CEMVL,4.0,interneuron,sensory
RIGR,URYDR,6.0,interneuron,sensory
RIGR,OLLR,27.0,interneuron,sensory
RIGR,OLQVR,3.0,interneuron,sensory
RIGR,RIGL,40.0,interneuron,interneuron
RIGR,AIBL,2.0,interneuron,interneuron
RIGR,SIBVR,4.0,interneuron,motorneuron
RIGR,CEMVR,6.0,interneuron,sensory
RMGL,AWBL,1.0,interneuron,sensory
RMGL,ASKL,3.0,interneuron,sensory
RMGL,URXL,1.0,interneuron,sensory
RMGL,IL2L,5.0,interneuron,sensory
RMGL,RMGL,1.0,interneuron,interneuron
RMGL,RMHL,15.0,interneuron,motorneuron
RMGR,ADLR,2.0,interneuron,sensory
RMGR,URXR,4.0,interneuron,sensory
RMGR,IL2R,3.0,interneuron,sensory
RMGR,RMHL,1.0,interneuron,motorneuron
RMGR,RMHR,6.0,interneuron,motorneuron
AIBL,RIGR,2.0,interneuron,interneuron
AIBL,PVT,3.0,interneuron,interneuron
AIBR,AIZL,1.0,interneuron,interneuron
AIBR,RIGL,2.0,interneuron,interneuron
AIBR,PVT,2.0,interneuron,interneuron
AIBR,RIML,1.0,interneuron,interneuron
AIBR,RMEV,5.0,interneuron,motorneuron
